<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
BBC,20150514,14-05-15,55.5721,57.9269,55.5721,57.9302,2580
BBC,20150513,13-05-15,56.0431,58.3978,56.0431,58.4011,2010
BBC,20150512,12-05-15,55.5721,56.514,55.5721,56.5172,120
BBC,20150511,11-05-15,55.5721,55.5721,55.5721,55.5753,200
BBC,20150508,08-05-15,55.5721,56.0431,55.5721,55.5753,1370
BBC,20150507,07-05-15,55.5721,55.5721,55.5721,55.5753,6750
BBC,20150506,06-05-15,55.5721,57.4559,55.5721,57.4592,320
BBC,20150505,05-05-15,54.6302,56.514,52.7464,56.5172,1020
BBC,20150504,04-05-15,53.6883,56.514,53.6883,56.5172,140
BBC,20150427,27-04-15,57.9269,57.9269,55.5721,55.5753,30
BBC,20150424,24-04-15,54.6302,55.5721,54.6302,55.5753,1210
BBC,20150423,23-04-15,52.2755,52.2755,52.2755,52.2784,10
BBC,20150421,21-04-15,54.6302,54.6302,54.6302,54.6333,10
BBC,20150416,16-04-15,57.4559,57.4559,57.4559,57.4592,10
BBC,20150415,15-04-15,50.3917,55.5721,50.3917,55.5753,260
BBC,20150413,13-04-15,56.514,56.514,54.1593,54.1624,840
BBC,20150410,10-04-15,53.6883,53.6883,53.6883,53.6914,500
BBC,20150409,09-04-15,50.3917,50.3917,50.3917,50.3945,10
BBC,20150407,07-04-15,54.1593,54.6302,52.2755,52.2784,80
BBC,20150406,06-04-15,54.1593,54.1593,53.6883,53.6914,110
BBC,20150403,03-04-15,54.1593,54.1593,54.1593,54.1624,50
BBC,20150402,02-04-15,54.1593,54.1593,51.3336,51.3365,200
BBC,20150401,01-04-15,54.1593,54.1593,54.1593,54.1624,10
BBC,20150331,31-03-15,54.1593,54.6302,52.7464,52.7494,60
BBC,20150330,30-03-15,53.2174,55.5721,50.8626,51.8075,4810
BBC,20150326,26-03-15,54.6302,54.6302,53.2174,53.2204,800
BBC,20150325,25-03-15,56.0431,56.985,55.5721,56.9882,1030
BBC,20150324,24-03-15,54.6302,55.5721,54.6302,55.5753,310
BBC,20150323,23-03-15,58.3978,58.3978,58.3978,58.4011,10
BBC,20150320,20-03-15,56.514,57.4559,54.6302,54.6333,1300
BBC,20150319,19-03-15,56.0431,58.3978,55.5721,57.4592,1650
BBC,20150318,18-03-15,56.0431,56.0431,56.0431,56.0463,340
BBC,20150317,17-03-15,59.8107,59.8107,52.7464,52.7494,2160
BBC,20150316,16-03-15,53.2174,56.0431,53.2174,56.0463,10840
BBC,20150313,13-03-15,53.6883,53.6883,52.7464,52.7494,140
BBC,20150312,12-03-15,51.8045,53.6883,51.8045,53.6914,640
BBC,20150311,11-03-15,52.2755,52.2755,51.8045,51.8075,670
BBC,20150310,10-03-15,52.2755,52.2755,51.8045,51.8075,340
BBC,20150309,09-03-15,53.2174,53.2174,51.8045,51.8075,120
BBC,20150306,06-03-15,51.8045,51.8045,51.8045,51.8075,50
BBC,20150305,05-03-15,50.8626,54.6302,50.8626,53.6914,620
BBC,20150304,04-03-15,51.8045,51.8045,51.8045,51.8075,10
BBC,20150303,03-03-15,52.2755,52.2755,51.8045,51.8075,700
BBC,20150227,27-02-15,55.1012,55.5721,55.1012,55.5753,710
BBC,20150226,26-02-15,55.5721,56.0431,55.5721,56.0463,360
BBC,20150225,25-02-15,55.5721,56.0431,54.6302,55.5753,1530
BBC,20150212,12-02-15,55.5721,55.5721,55.5721,55.5753,250
BBC,20150211,11-02-15,54.6302,54.6302,54.6302,54.6333,10
BBC,20150210,10-02-15,53.6883,53.6883,53.6883,53.6914,20
BBC,20150206,06-02-15,53.6883,53.6883,52.7464,52.7494,300
BBC,20150205,05-02-15,53.6883,53.6883,53.6883,53.6914,10
BBC,20150203,03-02-15,50.3917,50.3917,50.3917,50.3945,100
BBC,20150202,02-02-15,50.8626,50.8626,50.8626,50.8655,380
BBC,20150130,30-01-15,50.3917,54.1593,50.3917,54.1624,780
BBC,20150129,29-01-15,50.8626,52.2755,50.3917,50.8655,340
BBC,20150128,28-01-15,53.2174,53.2174,50.8626,50.8655,570
BBC,20150127,27-01-15,50.8626,53.2174,50.3917,53.2204,2010
BBC,20150126,26-01-15,54.1593,54.1593,50.3917,50.3945,1060
BBC,20150123,23-01-15,53.6883,53.6883,53.6883,53.6914,790
BBC,20150122,22-01-15,52.2755,53.6883,52.2755,53.6914,750
BBC,20150121,21-01-15,52.2755,52.2755,52.2755,52.2784,130
BBC,20150120,20-01-15,55.1012,55.1012,52.2755,52.2784,140
BBC,20150119,19-01-15,52.2755,52.2755,52.2755,52.2784,100
BBC,20150116,16-01-15,52.2755,52.2755,52.2755,52.2784,350
BBC,20150115,15-01-15,54.6302,55.1012,54.6302,55.1043,150
BBC,20150114,14-01-15,51.8045,51.8045,51.8045,51.8075,350
BBC,20150113,13-01-15,54.1593,54.1593,54.1593,54.1624,110
BBC,20150108,08-01-15,54.6302,54.6302,54.6302,54.6333,10
BBC,20150107,07-01-15,54.6302,54.6302,54.6302,54.6333,30
BBC,20150106,06-01-15,56.0431,56.0431,56.0431,56.0463,6310
BBC,20150105,05-01-15,55.1012,56.0431,52.7464,52.7494,10650
BBC,20141231,31-12-14,51.3336,54.6302,51.3336,52.7494,120
BBC,20141230,30-12-14,54.1593,56.514,50.8626,51.3365,7610
BBC,20141229,29-12-14,54.1593,54.6302,48.0369,54.6333,6210
BBC,20141226,26-12-14,54.1593,54.1593,51.3336,51.3365,20
BBC,20141224,24-12-14,54.6302,54.6302,54.6302,54.6333,3000
BBC,20141223,23-12-14,51.3336,51.8045,51.3336,51.8075,650
BBC,20141222,22-12-14,51.8045,51.8045,51.8045,51.8075,300
BBC,20141219,19-12-14,50.3917,55.5721,50.3917,55.5753,3230
BBC,20141217,17-12-14,53.2174,53.2174,53.2174,53.2204,10
BBC,20141216,16-12-14,50.8626,50.8626,49.4498,50.3945,1500
BBC,20141212,12-12-14,52.7464,52.7464,52.7464,52.7494,110
BBC,20141211,11-12-14,51.3336,51.3336,51.3336,51.3365,10
BBC,20141210,10-12-14,51.8045,54.6302,51.8045,54.6333,1210
BBC,20141209,09-12-14,52.7464,52.7464,52.7464,52.7494,110
BBC,20141208,08-12-14,56.0431,56.0431,53.2174,54.6333,820
BBC,20141204,04-12-14,52.2755,52.7464,52.2755,52.7494,30
BBC,20141203,03-12-14,52.7464,52.7464,52.7464,52.7494,10
BBC,20141202,02-12-14,55.1012,55.5721,55.1012,55.5753,3490
BBC,20141201,01-12-14,54.6302,54.6302,52.2755,52.2784,510
BBC,20141128,28-11-14,50.8626,54.1593,50.8626,54.1624,30
BBC,20141127,27-11-14,50.8626,54.1593,48.9788,54.1624,360
BBC,20141126,26-11-14,52.7464,52.7464,50.8626,50.8655,630
BBC,20141125,25-11-14,53.6883,53.6883,49.9207,49.9236,4520
BBC,20141124,24-11-14,54.1593,54.6302,50.3917,50.3945,650
BBC,20141121,21-11-14,51.3336,51.3336,51.3336,51.3365,20
BBC,20141120,20-11-14,51.8045,53.2174,51.8045,52.2784,470
BBC,20141119,19-11-14,54.1593,54.1593,52.7464,52.7494,20
BBC,20141117,17-11-14,50.8626,54.6302,50.8626,53.6914,140
BBC,20141113,13-11-14,52.7464,55.5721,52.2755,54.6333,4920
BBC,20141112,12-11-14,52.7464,52.7464,52.2755,52.2784,160
BBC,20141111,11-11-14,54.6302,54.6302,52.7464,54.6333,1080
BBC,20141107,07-11-14,53.6883,54.6302,53.2174,54.6333,930
BBC,20141106,06-11-14,55.5721,55.5721,53.2174,53.2204,20
BBC,20141105,05-11-14,54.1593,55.1012,52.2755,53.2204,12060
BBC,20141104,04-11-14,51.3336,54.1593,49.9207,51.8075,760
BBC,20141103,03-11-14,52.7464,53.2174,50.8626,50.8655,160
BBC,20141031,31-10-14,51.8045,52.2755,49.9207,49.9236,3930
BBC,20141030,30-10-14,49.4498,53.6883,49.4498,49.4526,560
BBC,20141029,29-10-14,49.9207,53.6883,49.9207,51.8075,130
BBC,20141028,28-10-14,53.2174,53.2174,50.8626,50.8655,30
BBC,20141027,27-10-14,50.3917,50.3917,50.3917,50.3945,30
BBC,20141024,24-10-14,53.2174,53.2174,51.3336,51.3365,110
BBC,20141023,23-10-14,51.8045,51.8045,51.8045,51.8075,20
BBC,20141022,22-10-14,53.2174,53.6883,53.2174,53.6914,50
BBC,20141021,21-10-14,53.2174,53.2174,49.4498,50.8655,230
BBC,20141020,20-10-14,54.6302,55.1012,49.9207,49.9236,3100
BBC,20141017,17-10-14,52.7464,52.7464,51.8045,51.8075,260
BBC,20141016,16-10-14,51.8045,51.8045,51.8045,51.8075,1610
BBC,20141015,15-10-14,51.8045,54.6302,51.8045,54.1624,3400
BBC,20141014,14-10-14,54.6302,54.6302,54.6302,54.6333,400
BBC,20141013,13-10-14,56.0431,56.0431,54.6302,54.6333,1210
BBC,20141010,10-10-14,52.7464,55.5721,51.8045,55.5753,560
BBC,20141009,09-10-14,52.7464,53.2174,52.2755,52.2784,430
BBC,20141008,08-10-14,54.6302,54.6302,53.6883,53.6914,2600
BBC,20141007,07-10-14,53.2174,53.2174,52.7464,52.7494,120
BBC,20141006,06-10-14,53.6883,53.6883,53.2174,53.2204,860
BBC,20141003,03-10-14,54.1593,54.1593,53.2174,53.6914,1220
BBC,20141002,02-10-14,54.1593,54.1593,53.2174,53.2204,520
BBC,20141001,01-10-14,53.6883,54.6302,53.6883,54.6333,1060
BBC,20140930,30-09-14,55.5721,55.5721,53.2174,53.2204,210
BBC,20140929,29-09-14,54.6302,55.1012,53.6883,55.1043,1210
BBC,20140926,26-09-14,53.6883,55.5721,53.6883,55.5753,50
BBC,20140925,25-09-14,54.6302,56.0431,53.6883,56.0463,24210
BBC,20140923,23-09-14,52.7464,55.1012,52.7464,55.1043,20
BBC,20140922,22-09-14,52.2755,55.1012,52.2755,52.7494,310
BBC,20140919,19-09-14,51.3336,55.5721,50.8626,55.5753,3610
BBC,20140918,18-09-14,55.5721,55.5721,51.3336,54.1624,650
BBC,20140917,17-09-14,53.6883,53.6883,53.6883,53.6914,260
BBC,20140916,16-09-14,53.6883,56.0431,53.6883,56.0463,40
BBC,20140915,15-09-14,54.6302,56.514,54.6302,56.5172,630
BBC,20140912,12-09-14,55.5721,55.5721,55.1012,55.5753,7130
BBC,20140911,11-09-14,54.6302,55.5721,54.6302,55.1043,1310
BBC,20140910,10-09-14,57.4559,57.4559,54.6302,54.6333,5790
BBC,20140909,09-09-14,54.6302,58.3978,54.6302,57.4592,5440
BBC,20140908,08-09-14,59.3397,59.3397,58.3978,58.4011,230
BBC,20140905,05-09-14,54.1593,58.3978,54.1593,58.4011,9740
BBC,20140904,04-09-14,55.1012,56.0431,54.6302,56.0463,9960
BBC,20140903,03-09-14,54.6302,55.5721,52.7464,55.5753,5950
BBC,20140829,29-08-14,52.7464,54.6302,51.3336,54.6333,3350
BBC,20140828,28-08-14,51.8045,52.7464,51.8045,52.7494,5650
BBC,20140827,27-08-14,53.6883,53.6883,49.4498,49.4526,520
BBC,20140826,26-08-14,49.3854,52.1808,49.3854,52.185,3820
BBC,20140825,25-08-14,53.5785,53.5785,48.9195,52.6509,6850
BBC,20140822,22-08-14,51.249,52.1808,51.249,52.185,2430
BBC,20140821,21-08-14,53.5785,53.5785,51.7149,52.185,4800
BBC,20140820,20-08-14,51.7149,52.6467,51.249,52.6509,590
BBC,20140819,19-08-14,53.5785,53.5785,52.1808,52.6509,2510
BBC,20140818,18-08-14,53.5785,56.8398,52.6467,53.5828,4120
BBC,20140815,15-08-14,53.5785,53.5785,53.5785,53.5828,60
BBC,20140814,14-08-14,54.9762,54.9762,53.1126,53.5828,310
BBC,20140813,13-08-14,53.1126,54.0444,53.1126,53.1169,110
BBC,20140812,12-08-14,52.6467,53.1126,51.249,51.2531,1660
BBC,20140811,11-08-14,49.8513,52.6467,49.8513,52.6509,2290
BBC,20140808,08-08-14,51.249,51.249,50.7831,51.2531,710
BBC,20140807,07-08-14,52.1808,53.1126,50.3172,50.3213,1110
BBC,20140806,06-08-14,49.8513,50.7831,49.8513,50.7872,1120
BBC,20140805,05-08-14,50.3172,51.7149,48.4536,48.4575,1220
BBC,20140804,04-08-14,52.6467,52.6467,51.7149,51.7191,1150
BBC,20140801,01-08-14,53.5785,53.5785,52.6467,52.6509,1910
BBC,20140731,31-07-14,53.1126,53.5785,50.3172,52.6509,4400
BBC,20140730,30-07-14,52.6467,52.6467,48.9195,52.6509,3550
BBC,20140729,29-07-14,50.7831,52.1808,50.7831,52.185,10980
BBC,20140728,28-07-14,49.8513,52.1808,49.8513,51.2531,10440
BBC,20140725,25-07-14,51.249,51.249,49.8513,51.2531,360
BBC,20140724,24-07-14,51.7149,51.7149,51.249,51.2531,1020
BBC,20140723,23-07-14,52.1808,52.1808,49.3854,49.3894,2790
BBC,20140722,22-07-14,50.3172,52.1808,50.3172,50.3213,7460
BBC,20140721,21-07-14,48.9195,50.7831,48.4536,49.8553,18780
BBC,20140718,18-07-14,51.7149,51.7149,49.3854,49.8553,2760
BBC,20140717,17-07-14,50.3172,54.0444,50.3172,52.185,3990
BBC,20140716,16-07-14,53.1126,53.1126,52.1808,53.1169,650
BBC,20140715,15-07-14,53.1126,53.5785,52.6467,53.5828,1970
BBC,20140714,14-07-14,54.0444,54.0444,52.1808,53.5828,540
BBC,20140711,11-07-14,53.1126,54.5103,50.7831,54.0488,1990
BBC,20140710,10-07-14,54.0444,54.0444,54.0444,54.0488,2060
BBC,20140709,09-07-14,54.9762,54.9762,53.1126,53.1169,1160
BBC,20140708,08-07-14,55.4421,56.3739,53.1126,54.0488,10320
BBC,20140707,07-07-14,55.908,55.908,52.1808,54.0488,8190
BBC,20140704,04-07-14,54.0444,55.908,54.0444,55.9125,530
BBC,20140703,03-07-14,55.908,55.908,54.0444,55.9125,380
BBC,20140702,02-07-14,55.908,55.908,55.908,55.9125,380
BBC,20140701,01-07-14,56.3739,56.8398,56.3739,56.8444,5640
BBC,20140630,30-06-14,57.3057,57.3057,55.908,56.8444,810
BBC,20140627,27-06-14,57.3057,57.3057,54.0444,55.9125,2480
BBC,20140626,26-06-14,57.7716,57.7716,55.4421,57.3103,2260
BBC,20140625,25-06-14,57.7716,57.7716,55.908,57.7763,2050
BBC,20140624,24-06-14,57.7716,57.7716,56.8398,57.7763,1420
BBC,20140623,23-06-14,57.7716,59.6352,56.8398,57.7763,4000
BBC,20140620,20-06-14,57.3057,57.3057,54.9762,56.8444,900
BBC,20140619,19-06-14,57.7716,57.7716,54.0444,56.3784,540
BBC,20140618,18-06-14,51.7149,54.5103,51.249,54.5147,3670
BBC,20140617,17-06-14,52.1808,52.1808,49.3854,51.2531,2970
BBC,20140616,16-06-14,50.3172,51.7149,50.3172,50.3213,760
BBC,20140613,13-06-14,47.9877,50.3172,47.5218,50.3213,5680
BBC,20140612,12-06-14,49.3854,49.3854,47.9877,49.3894,510
BBC,20140611,11-06-14,48.4536,51.249,46.59,47.0597,26710
BBC,20140610,10-06-14,47.5218,49.3854,47.0559,48.4575,7560
BBC,20140609,09-06-14,49.3854,50.3172,47.5218,49.3894,4210
BBC,20140606,06-06-14,49.8513,49.8513,47.9877,49.3894,3670
BBC,20140605,05-06-14,47.5218,47.5218,46.59,47.5256,12710
BBC,20140604,04-06-14,45.2855,45.2855,43.2355,44.73,600
BBC,20140603,03-06-14,44.6332,46.59,41.931,42.4935,24190
BBC,20140602,02-06-14,41.5583,44.4469,41.5583,43.7981,440
BBC,20140530,30-05-14,41.4651,43.7946,41.4651,41.5616,3080
BBC,20140529,29-05-14,44.4469,44.4469,41.4651,41.4684,8550
BBC,20140528,28-05-14,42.956,44.8196,41.7446,41.9344,3670
BBC,20140527,27-05-14,41.931,41.931,41.931,41.9344,2200
BBC,20140526,26-05-14,40.0674,42.3969,40.0674,42.4003,4060
BBC,20140523,23-05-14,39.6947,42.7696,39.6947,40.5366,230
BBC,20140522,22-05-14,42.8628,42.8628,40.9992,41.4684,170
BBC,20140521,21-05-14,40.8128,42.3969,40.8128,42.3071,2210
BBC,20140520,20-05-14,38.1106,41.931,38.1106,40.9093,15700
BBC,20140519,19-05-14,40.0674,41.3719,40.0674,40.4434,660
BBC,20140516,16-05-14,41.4651,41.4651,41.0924,41.0957,3540
BBC,20140515,15-05-14,39.322,42.3037,39.322,41.4684,10930
BBC,20140514,14-05-14,43.3287,43.3287,39.881,41.4684,4140
BBC,20140513,13-05-14,40.906,41.4651,38.5765,41.4684,17710
BBC,20140512,12-05-14,40.9992,40.9992,38.5765,41.0025,30750
BBC,20140509,09-05-14,41.1856,41.1856,37.7379,40.9093,140
BBC,20140508,08-05-14,39.2288,41.4651,37.272,39.1388,35710
BBC,20140507,07-05-14,38.2038,41.4651,38.2038,39.6047,4710
BBC,20140506,06-05-14,39.6015,40.9992,37.3652,39.6047,32140
BBC,20140505,05-05-14,40.1606,40.906,39.6015,39.6047,15430
BBC,20140429,29-04-14,40.9992,40.9992,38.3902,40.9093,58220
BBC,20140428,28-04-14,39.9742,41.7446,39.6947,41.0025,1970
BBC,20140425,25-04-14,40.1606,41.931,40.0674,41.3753,6610
BBC,20140424,24-04-14,39.6015,41.8378,39.6015,41.4684,11640
BBC,20140423,23-04-14,40.8128,41.2787,39.9742,41.2821,10170
BBC,20140422,22-04-14,40.9992,40.9992,38.297,40.4434,64360
BBC,20140421,21-04-14,41.8378,41.931,39.9742,39.9774,2040
BBC,20140418,18-04-14,40.9992,40.9992,38.2038,39.9774,11600
BBC,20140417,17-04-14,42.3969,42.3969,39.1356,40.5366,23050
BBC,20140416,16-04-14,42.8628,42.8628,38.2038,40.0706,20220
BBC,20140415,15-04-14,40.9992,41.931,40.0674,40.5366,17260
BBC,20140414,14-04-14,38.3902,40.0674,38.2038,39.8843,12710
BBC,20140411,11-04-14,37.9243,38.2038,37.272,38.2069,2670
BBC,20140410,10-04-14,37.272,37.9243,37.272,37.9273,11740
BBC,20140408,08-04-14,36.8061,37.272,36.8061,37.275,2340
BBC,20140407,07-04-14,36.8061,37.272,36.7129,36.8091,37540
BBC,20140404,04-04-14,36.3402,37.272,36.3402,36.6227,15040
BBC,20140403,03-04-14,36.9925,37.272,36.3402,36.3431,1290
BBC,20140402,02-04-14,37.1788,37.1788,35.4084,37.1818,95200
BBC,20140401,01-04-14,36.3402,37.9243,35.8743,37.1818,11490
BBC,20140331,31-03-14,37.0856,37.272,37.0856,37.1818,620
BBC,20140328,28-03-14,37.1788,37.272,36.4334,37.1818,1930
BBC,20140327,27-03-14,36.9925,38.6697,35.222,37.0886,2630
BBC,20140326,26-03-14,37.1788,37.1788,35.8743,36.3431,9490
BBC,20140325,25-03-14,36.5266,37.272,34.9425,36.3431,21960
BBC,20140324,24-03-14,37.7379,37.7379,35.4084,36.5295,29580
BBC,20140321,21-03-14,36.3402,37.0856,36.3402,37.0886,31370
BBC,20140320,20-03-14,37.272,37.272,36.3402,36.8091,18460
BBC,20140319,19-03-14,36.5266,37.7379,36.3402,37.275,12500
BBC,20140318,18-03-14,38.0174,38.0174,36.4334,36.5295,20710
BBC,20140317,17-03-14,38.2038,39.0424,36.3402,38.0205,19910
BBC,20140314,14-03-14,38.1106,38.1106,37.272,37.275,3150
BBC,20140313,13-03-14,36.3402,38.2038,36.3402,38.1137,4890
BBC,20140312,12-03-14,36.8061,38.6697,36.8061,37.7409,16820
BBC,20140311,11-03-14,37.7379,37.7379,37.272,37.7409,3640
BBC,20140310,10-03-14,38.2038,38.2038,37.0856,38.0205,40380
BBC,20140307,07-03-14,38.6697,38.6697,36.6197,38.2069,7630
BBC,20140306,06-03-14,37.0856,39.1356,37.0856,38.6728,7360
BBC,20140305,05-03-14,37.5515,40.0674,37.5515,38.6728,5740
BBC,20140304,04-03-14,36.6197,37.4584,36.3402,37.4614,3950
BBC,20140303,03-03-14,36.8993,39.0424,36.6197,37.7409,8000
BBC,20140228,28-02-14,38.6697,38.6697,36.8061,37.275,3730
BBC,20140227,27-02-14,37.1788,39.881,35.6879,37.275,22290
BBC,20140226,26-02-14,37.272,37.272,36.8061,37.275,15610
BBC,20140225,25-02-14,37.6447,37.7379,35.9675,37.275,18710
BBC,20140224,24-02-14,33.1721,35.3152,33.1721,35.3181,20980
BBC,20140221,21-02-14,31.6812,33.0789,30.0971,33.0816,266450
BBC,20140220,20-02-14,31.6812,32.0539,30.563,30.9383,43430
BBC,20140219,19-02-14,31.8676,32.613,31.0289,32.1497,52140
BBC,20140218,18-02-14,32.7062,32.7062,30.563,32.1497,4420
BBC,20140217,17-02-14,33.5448,33.5448,30.2835,30.8451,24770
BBC,20140214,14-02-14,32.1471,32.1471,32.0539,32.1497,319360
BBC,20140213,13-02-14,30.1903,30.1903,29.5381,30.0996,24220
BBC,20140212,12-02-14,29.8176,30.0971,29.7244,30.0996,19030
BBC,20140211,11-02-14,30.2835,30.2835,29.8176,29.82,12600
BBC,20140210,10-02-14,30.0971,30.0971,29.5381,29.82,17760
BBC,20140207,07-02-14,29.3517,30.0971,29.3517,30.0996,14690
BBC,20140206,06-02-14,29.8176,30.1903,29.7244,30.1928,11550
BBC,20140127,27-01-14,30.3767,30.3767,29.8176,30.3791,5700
BBC,20140124,24-01-14,29.8176,30.0971,29.2585,30.0996,5460
BBC,20140123,23-01-14,29.3517,30.004,29.3517,29.4473,10800
BBC,20140122,22-01-14,30.1903,30.2835,29.3517,29.9132,12480
BBC,20140121,21-01-14,29.8176,30.1903,29.3517,30.1928,22990
BBC,20140120,20-01-14,29.2585,30.2835,29.2585,30.1928,860
BBC,20140117,17-01-14,29.8176,30.4699,29.8176,30.1928,14990
BBC,20140116,16-01-14,29.4449,29.8176,29.1653,29.7268,33010
BBC,20140115,15-01-14,30.6562,30.6562,28.979,29.7268,21710
BBC,20140114,14-01-14,30.004,30.2835,28.979,29.82,15130
BBC,20140113,13-01-14,29.8176,30.0971,29.6312,30.0064,43880
BBC,20140110,10-01-14,29.2585,29.9108,28.7926,29.82,32800
BBC,20140109,09-01-14,28.5131,28.979,28.4199,28.9813,8000
BBC,20140108,08-01-14,28.7926,28.8858,28.3267,28.7949,9920
BBC,20140107,07-01-14,28.4199,28.8858,27.954,28.2358,26180
BBC,20140106,06-01-14,27.954,28.4199,27.4881,28.329,7530
BBC,20140103,03-01-14,27.8608,27.8608,27.5813,27.5835,290
BBC,20140102,02-01-14,27.954,27.954,27.4881,27.9563,1330
BBC,20131231,31-12-13,27.1154,27.954,27.1154,27.3971,5300
BBC,20131230,30-12-13,27.954,27.954,27.3017,27.8631,680
BBC,20131227,27-12-13,28.1404,28.1404,27.2086,27.9563,10530
BBC,20131226,26-12-13,27.4881,28.3267,27.4881,28.329,4180
BBC,20131225,25-12-13,27.4881,28.3267,27.4881,28.329,2450
BBC,20131224,24-12-13,27.954,28.4199,27.4881,28.4222,2200
BBC,20131223,23-12-13,28.4199,28.4199,27.954,28.4222,2600
BBC,20131220,20-12-13,28.4199,28.8858,27.8608,28.2358,20510
BBC,20131219,19-12-13,27.8608,28.0472,27.4881,28.0494,8190
BBC,20131218,18-12-13,27.3017,27.954,27.0222,27.9563,17210
BBC,20131217,17-12-13,28.6063,28.6063,27.4881,28.2358,10090
BBC,20131216,16-12-13,28.6063,28.6063,27.954,28.6086,3330
BBC,20131213,13-12-13,27.5813,28.4199,27.0222,28.2358,50700
BBC,20131212,12-12-13,27.3949,28.8858,27.0222,27.4903,31790
BBC,20131211,11-12-13,29.0722,29.4449,27.2086,27.4903,55460
BBC,20131210,10-12-13,29.0722,29.4449,28.5131,28.6086,19810
BBC,20131209,09-12-13,29.5381,29.8176,28.8858,29.0745,2740
BBC,20131206,06-12-13,29.7244,29.8176,28.4199,29.5404,152300
BBC,20131205,05-12-13,29.2585,29.8176,28.8858,29.7268,25860
BBC,20131204,04-12-13,29.3517,30.6562,29.3517,29.5404,18960
BBC,20131203,03-12-13,29.9108,30.7494,29.3517,30.5655,20510
BBC,20131202,02-12-13,30.7494,30.7494,29.8176,30.7519,300
BBC,20131129,29-11-13,30.7494,31.0289,29.6312,30.1928,24850
BBC,20131128,28-11-13,30.7494,31.0289,30.6562,31.0314,8360
BBC,20131127,27-11-13,30.7494,30.9358,30.4699,30.6587,5530
BBC,20131126,26-11-13,29.7244,30.7494,29.6312,30.3791,22730
BBC,20131125,25-11-13,29.4449,30.2835,29.4449,30.1928,500
BBC,20131122,22-11-13,30.7494,30.7494,29.4449,30.0064,6610
BBC,20131121,21-11-13,29.6312,31.2153,29.4449,30.7519,172410
BBC,20131120,20-11-13,29.0722,29.6312,28.8858,29.3541,7660
BBC,20131119,19-11-13,29.8176,29.8176,29.0722,29.2609,7010
BBC,20131118,18-11-13,30.1903,30.1903,29.5381,29.82,5650
BBC,20131115,15-11-13,30.2835,30.2835,29.5381,29.5404,6980
BBC,20131114,14-11-13,30.3767,30.3767,29.8176,30.2859,6690
BBC,20131113,13-11-13,31.8676,31.8676,30.1903,30.3791,3800
BBC,20131112,12-11-13,30.3683,30.3683,29.4855,30.1938,5210
BBC,20131111,11-11-13,30.5449,30.5449,29.4855,30.3703,12400
BBC,20131108,08-11-13,29.3972,30.3683,29.3972,30.0172,12680
BBC,20131107,07-11-13,29.9269,29.9269,29.2207,29.3992,7520
BBC,20131106,06-11-13,29.5738,29.5738,29.1324,29.1343,21650
BBC,20131105,05-11-13,30.4566,30.4566,29.5738,29.5758,16700
BBC,20131104,04-11-13,30.4566,30.4566,29.6621,30.4586,7900
BBC,20131101,01-11-13,30.4566,30.7214,30.0152,30.4586,9950
BBC,20131031,31-10-13,29.2207,30.898,29.2207,30.4586,26550
BBC,20131030,30-10-13,28.691,29.3972,28.691,29.1343,6390
BBC,20131029,29-10-13,28.5144,29.0441,28.2496,29.046,7180
BBC,20131028,28-10-13,28.6027,29.5738,28.4262,29.1343,46550
BBC,20131025,25-10-13,29.2207,30.0152,29.2207,29.3109,7340
BBC,20131024,24-10-13,29.1324,30.0152,28.2496,29.3109,9870
BBC,20131023,23-10-13,29.1324,30.0152,28.8676,29.3109,15180
BBC,20131022,22-10-13,29.5738,29.5738,28.6027,29.1343,14570
BBC,20131021,21-10-13,29.3972,32.487,29.1324,29.5758,12710
BBC,20131018,18-10-13,31.3394,31.7808,30.4566,30.4586,26710
BBC,20131017,17-10-13,33.5464,33.5464,32.3105,32.6658,12110
BBC,20131016,16-10-13,32.0456,32.1339,31.1628,32.136,70680
BBC,20131015,15-10-13,27.102,30.1918,27.102,30.1055,57180
BBC,20131014,14-10-13,29.1324,29.1324,27.5434,28.2515,180
BBC,20131011,11-10-13,28.4262,29.0441,28.4262,28.6929,17270
BBC,20131010,10-10-13,28.073,28.2496,27.5434,28.2515,350
BBC,20131009,09-10-13,28.8676,29.1324,28.8676,29.1343,100
BBC,20131008,08-10-13,28.7793,28.7793,27.9848,28.6929,10150
BBC,20131007,07-10-13,28.691,28.7793,28.4262,28.5163,11390
BBC,20131004,04-10-13,28.3379,28.691,28.2496,28.2515,6680
BBC,20131003,03-10-13,28.3379,28.9558,28.3379,28.3398,4010
BBC,20131002,02-10-13,28.691,28.7793,27.8965,28.6929,21470
BBC,20131001,01-10-13,29.8386,29.8386,27.8082,28.6929,5980
BBC,20130930,30-09-13,29.9269,29.9269,29.1324,29.8406,2460
BBC,20130927,27-09-13,29.2207,29.9269,29.1324,29.9289,11300
BBC,20130926,26-09-13,28.073,29.1324,28.073,29.1343,13980
BBC,20130925,25-09-13,28.2496,29.0441,28.2496,28.8695,5880
BBC,20130924,24-09-13,28.691,29.0441,27.8965,28.6929,12480
BBC,20130923,23-09-13,28.691,28.9558,28.2496,28.6046,4350
BBC,20130920,20-09-13,27.4551,28.691,27.4551,28.6046,3500
BBC,20130919,19-09-13,27.4551,28.691,27.4551,28.3398,3430
