<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
BHN,20180924,24-09-18,76.3019,77.6809,76.3019,76.7616,2220
BHN,20180921,21-09-18,76.3938,76.7616,75.8423,76.3019,760
BHN,20180920,20-09-18,77.029,77.029,76.2936,76.3938,3070
BHN,20180919,19-09-18,77.5889,77.5889,76.3019,76.3019,2850
BHN,20180918,18-09-18,77.5889,77.5889,76.3019,76.3019,630
BHN,20180917,17-09-18,77.7643,77.7643,75.6502,77.5889,1660
BHN,20180914,14-09-18,75.834,77.5805,75.834,77.5889,720
BHN,20180913,13-09-18,75.834,75.834,75.7421,75.7503,20
BHN,20180912,12-09-18,79.0598,79.0598,76.8535,76.8535,880
BHN,20180911,11-09-18,76.5777,77.2212,75.4745,76.7616,650
BHN,20180910,10-09-18,74.4633,78.9679,74.4633,76.5777,500
BHN,20180907,07-09-18,74.4633,76.5777,74.4633,76.5777,1170
BHN,20180906,06-09-18,73.544,74.5552,69.4072,74.4633,3530
BHN,20180905,05-09-18,76.21,76.21,74.4633,74.4633,2450
BHN,20180904,04-09-18,77.2212,77.2212,74.923,74.923,560
BHN,20180831,31-08-18,77.8647,77.8647,77.2212,77.2212,410
BHN,20180830,30-08-18,79.0598,79.0598,78.0486,78.0486,240
BHN,20180829,29-08-18,78.0486,78.1405,77.9566,78.0486,1930
BHN,20180828,28-08-18,75.0067,77.029,75.0067,77.0373,2840
BHN,20180827,27-08-18,74.5552,76.3019,74.5552,75.0149,2280
BHN,20180824,24-08-18,73.9956,76.2017,73.7198,74.5552,1100
BHN,20180823,23-08-18,74.4633,74.4633,74.4633,74.4633,710
BHN,20180822,22-08-18,72.7166,75.3826,72.6247,75.2907,410
BHN,20180821,21-08-18,76.9454,77.2212,75.3826,75.3826,350
BHN,20180817,17-08-18,74.2794,76.3019,73.6359,76.3019,1060
BHN,20180816,16-08-18,76.2936,76.2936,74.1794,74.1875,750
BHN,20180814,14-08-18,79.9791,79.9791,76.3019,76.3019,910
BHN,20180813,13-08-18,77.1293,77.2212,72.6247,75.5665,1430
BHN,20180810,10-08-18,77.6809,77.7728,76.4858,76.4858,290
BHN,20180809,09-08-18,78.1405,78.1405,76.3019,76.3019,440
BHN,20180808,08-08-18,74.2794,79.9791,74.2794,78.9679,80
BHN,20180807,07-08-18,78.9679,78.9679,75.4745,78.9679,110
BHN,20180806,06-08-18,76.8451,77.029,76.8451,77.0373,1960
BHN,20180803,03-08-18,75.9342,79.7952,75.9342,79.5195,2090
BHN,20180802,02-08-18,79.0598,80.163,79.0598,80.163,1640
BHN,20180801,01-08-18,78.9593,79.6946,76.3855,76.3938,2170
BHN,20180731,31-07-18,78.6921,78.6921,75.6584,75.9342,2400
BHN,20180730,30-07-18,78.6921,78.6921,78.6921,78.6921,10
BHN,20180727,27-07-18,76.3019,77.2212,76.3019,77.2212,1900
BHN,20180726,26-07-18,76.8535,76.8535,75.5665,75.5665,1610
BHN,20180725,25-07-18,78.4163,78.4163,75.4745,75.5665,410
BHN,20180724,24-07-18,75.0149,78.9679,75.0149,78.9679,430
BHN,20180723,23-07-18,78.6002,78.6002,74.1875,78.6002,190
BHN,20180720,20-07-18,85.0353,85.0353,78.3244,78.3244,920
BHN,20180719,19-07-18,77.5805,82.5442,73.6279,82.5531,3630
BHN,20180718,18-07-18,76.7616,79.9791,76.7616,77.2212,1780
BHN,20180717,17-07-18,78.1405,78.1405,75.3826,76.3019,680
BHN,20180716,16-07-18,74.5552,77.1293,73.544,77.1293,5020
BHN,20180713,13-07-18,78.6002,78.6002,77.2212,77.2212,550
BHN,20180712,12-07-18,77.2212,77.3131,71.7054,77.2212,850
BHN,20180711,11-07-18,83.0957,83.0957,76.2936,76.3938,2650
BHN,20180710,10-07-18,79.0512,79.4189,74.4552,79.4275,3020
BHN,20180709,09-07-18,69.0319,74.2714,69.0319,74.2794,2630
BHN,20180706,06-07-18,74.4633,76.8535,69.4991,69.4991,35200
BHN,20180705,05-07-18,79.5108,79.5108,74.5471,74.5552,5160
BHN,20180704,04-07-18,79.9791,83.9321,79.5195,79.5195,4930
BHN,20180703,03-07-18,85.0353,85.4949,79.9791,85.4949,2350
BHN,20180702,02-07-18,84.116,84.116,80.071,84.116,1790
BHN,20180629,29-06-18,90.0914,90.0914,84.116,84.116,2790
BHN,20180628,28-06-18,93.6767,93.6767,89.1721,89.1721,730
BHN,20180627,27-06-18,97.3539,97.3539,89.264,90.3672,450
BHN,20180626,26-06-18,92.9412,95.6072,91.93,95.5153,1620
BHN,20180625,25-06-18,100.1009,100.1009,92.9311,92.9412,730
BHN,20180622,22-06-18,97.3539,97.3539,91.4704,97.3539,120
BHN,20180621,21-06-18,99.1005,99.1005,96.5265,97.4458,220
BHN,20180620,20-06-18,102.0423,102.8697,91.4704,96.5265,1410
BHN,20180619,19-06-18,103.6051,103.6051,96.5265,96.5265,1440
BHN,20180618,18-06-18,105.708,105.708,96.6079,103.697,450
BHN,20180615,15-06-18,108.1097,108.1097,98.549,102.0423,160
BHN,20180614,14-06-18,103.4213,103.8809,97.17,103.1455,5110
BHN,20180613,13-06-18,107.4662,107.4662,101.123,103.4213,540
BHN,20180612,12-06-18,109.8564,109.8564,101.2149,102.0423,1810
BHN,20180611,11-06-18,101.2149,104.8002,101.0311,104.8002,5660
BHN,20180608,08-06-18,94.9637,101.0311,94.9637,101.0311,510
BHN,20180607,07-06-18,99.1925,102.502,99.1925,101.123,3870
BHN,20180606,06-06-18,102.5827,102.5827,95.7806,101.7665,540
BHN,20180605,05-06-18,100.9391,100.9391,94.596,100.1118,1030
BHN,20180604,04-06-18,96.516,101.112,89.1624,100.0198,3470
BHN,20180601,01-06-18,95.5153,95.5153,91.4704,95.5153,370
BHN,20180531,31-05-18,91.93,95.6072,91.93,95.6072,760
BHN,20180530,30-05-18,96.4241,97.3433,90.0816,96.2507,2080
BHN,20180529,29-05-18,102.0423,102.0423,89.5398,96.4346,1140
BHN,20180528,28-05-18,100.8362,101.0201,92.8392,96.2507,1180
BHN,20180525,25-05-18,103.2374,103.2374,94.8718,99.2844,280
BHN,20180524,24-05-18,100.2037,100.5714,98.2732,100.1118,390
BHN,20180523,23-05-18,97.2514,101.0201,96.6079,100.0198,110
BHN,20180522,22-05-18,106.1792,106.1792,97.6297,98.3651,650
BHN,20180521,21-05-18,94.0444,105.7195,94.0444,104.8002,580
BHN,20180518,18-05-18,96.6184,100.5714,96.5265,100.2037,210
BHN,20180517,17-05-18,100.2037,103.789,96.6184,96.9862,200
BHN,20180516,16-05-18,102.0423,105.7195,102.0423,102.0423,400
BHN,20180515,15-05-18,102.0423,103.5132,100.2037,102.0423,2360
BHN,20180514,14-05-18,100.1928,100.4686,92.0119,100.0198,1160
BHN,20180511,11-05-18,98.3651,98.3651,92.2058,97.3539,1000
BHN,20180510,10-05-18,95.6072,98.3651,95.1476,96.5265,400
BHN,20180509,09-05-18,102.9616,104.8002,96.1588,98.3651,1370
BHN,20180508,08-05-18,95.9749,105.1679,95.883,102.9616,1190
BHN,20180507,07-05-18,99.2844,102.9616,93.0332,102.9616,1460
BHN,20180504,04-05-18,91.0107,99.2844,91.0107,99.2844,3070
BHN,20180503,03-05-18,90.1833,96.5265,90.0914,94.6879,3280
BHN,20180502,02-05-18,96.5265,97.2619,89.4479,96.5265,310
BHN,20180427,27-04-18,87.3335,96.0669,84.6675,96.0669,3340
BHN,20180426,26-04-18,91.93,92.8493,90.0914,91.0107,2590
BHN,20180424,24-04-18,94.6879,105.7195,94.6879,95.6072,860
BHN,20180423,23-04-18,109.201,115.9111,100.8362,100.8472,1400
BHN,20180420,20-04-18,106.1792,110.316,97.5377,108.3855,2460
BHN,20180419,19-04-18,105.7195,106.1792,102.9616,104.8002,3590
BHN,20180418,18-04-18,109.3048,109.3048,105.7195,106.1792,1680
BHN,20180417,17-04-18,107.5581,107.5581,107.0985,107.0985,430
BHN,20180416,16-04-18,112.1546,112.1546,106.6388,106.6388,690
BHN,20180413,13-04-18,106.1792,111.695,106.1792,110.2241,5030
BHN,20180412,12-04-18,110.304,113.9808,105.708,107.9258,9280
BHN,20180411,11-04-18,111.2353,111.2353,109.3967,110.316,11660
BHN,20180410,10-04-18,111.3272,111.3272,109.3967,111.2353,2510
BHN,20180409,09-04-18,109.4886,113.0739,109.4886,111.2353,2470
BHN,20180406,06-04-18,114.9,114.9,110.7636,111.9707,9280
BHN,20180405,05-04-18,115.6354,115.6354,113.5212,113.7174,5810
BHN,20180404,04-04-18,116.7384,116.7384,115.8192,115.9237,3900
BHN,20180403,03-04-18,118.1301,119.509,116.7511,116.7511,1330
BHN,20180402,02-04-18,118.9574,118.9574,117.6704,118.1301,6030
BHN,20180330,30-03-18,118.5897,119.4171,118.5897,119.0494,3950
BHN,20180329,29-03-18,119.509,119.509,116.843,117.6704,6740
BHN,20180328,28-03-18,121.8992,121.8992,119.509,120.9799,3480
BHN,20180327,27-03-18,118.6816,123.0943,118.6816,122.175,1410
BHN,20180326,26-03-18,122.8185,122.8185,120.4283,121.8073,7240
BHN,20180323,23-03-18,125.0248,125.0248,119.9687,123.0943,2550
BHN,20180322,22-03-18,125.0248,125.0248,123.6459,125.0248,4410
BHN,20180321,21-03-18,124.1055,125.8522,123.1862,123.1862,5570
BHN,20180320,20-03-18,120.4283,127.7827,120.4283,124.1055,3350
BHN,20180319,19-03-18,122.2669,123.1862,121.3476,121.3476,2730
BHN,20180316,16-03-18,123.1862,125.9441,121.3476,123.1862,25810
BHN,20180315,15-03-18,123.1862,127.3231,121.3476,125.9441,1890
BHN,20180314,14-03-18,128.702,129.6213,126.8634,127.3231,1520
BHN,20180313,13-03-18,131.4599,131.4599,127.3231,128.702,1610
BHN,20180312,12-03-18,128.702,131.4599,125.1167,128.702,5300
BHN,20180309,09-03-18,128.8718,133.284,128.688,128.7939,13420
BHN,20180308,08-03-18,129.6213,135.1371,129.6213,132.8389,2130
BHN,20180307,07-03-18,135.0305,135.0305,130.5264,133.0227,1950
BHN,20180306,06-03-18,136.0564,136.0564,132.3792,132.655,2460
BHN,20180305,05-03-18,136.0564,136.0564,133.2985,136.0564,11580
BHN,20180302,02-03-18,130.5406,136.0564,130.5406,136.0564,3680
BHN,20180301,01-03-18,135.321,135.4129,133.2985,135.1371,3330
BHN,20180228,28-02-18,135.4129,137.895,133.2985,135.321,2150
BHN,20180227,27-02-18,135.1371,137.8031,134.3097,135.321,3130
BHN,20180226,26-02-18,138.2627,144.2382,133.2985,139.274,11090
BHN,20180223,23-02-18,129.7132,144.3301,129.7132,138.0789,620
BHN,20180222,22-02-18,141.5722,146.0768,136.608,136.608,4210
BHN,20180221,21-02-18,137.5273,146.1687,137.5273,141.5722,4290
BHN,20180213,13-02-18,145.2494,145.2494,134.2178,137.4354,4340
BHN,20180212,12-02-18,130.5406,136.3322,130.5406,136.3322,7530
BHN,20180209,09-02-18,118.7736,127.415,118.5897,127.415,2740
BHN,20180208,08-02-18,125.9441,127.6908,125.9441,126.8634,3920
BHN,20180207,07-02-18,130.5406,131.4599,125.9441,125.9441,14140
BHN,20180206,06-02-18,124.1055,125.0248,121.4395,124.1055,15750
BHN,20180205,05-02-18,137.4354,137.4354,128.702,130.5406,9220
BHN,20180202,02-02-18,133.3904,137.4354,130.7245,137.4354,8270
BHN,20180201,01-02-18,138.0789,138.1708,135.9645,135.9645,8270
BHN,20180131,31-01-18,144.7898,144.7898,137.895,141.5722,9650
BHN,20180130,30-01-18,149.8459,149.8459,143.4108,144.7898,18190
BHN,20180129,29-01-18,154.0747,156.281,147.088,149.8459,5200
BHN,20180126,26-01-18,157.8438,157.8438,152.6957,154.0747,20070
BHN,20180125,25-01-18,145.2494,147.5477,142.4915,147.5477,51840
BHN,20180122,22-01-18,136.9757,137.895,133.2985,137.895,23360
BHN,20180119,19-01-18,136.0564,136.0564,134.2178,135.1371,30620
BHN,20180118,18-01-18,136.7918,137.0676,133.2985,136.0564,31200
BHN,20180117,17-01-18,137.895,137.895,135.1371,136.8838,53140
BHN,20180116,16-01-18,136.9757,137.8031,135.5048,136.9757,91950
BHN,20180115,15-01-18,138.0789,138.0789,136.2403,136.5161,12300
BHN,20180112,12-01-18,139.7336,139.7336,134.2178,137.895,12830
BHN,20180111,11-01-18,135.5968,139.7336,135.5048,139.7336,41300
BHN,20180110,10-01-18,131.9196,136.0564,131.9196,135.5968,52470
BHN,20180109,09-01-18,132.089,132.181,127.4011,131.9195,43130
BHN,20180108,08-01-18,127.7827,130.5406,125.9441,130.5406,17750
BHN,20180105,05-01-18,128.688,128.688,125.9304,128.2423,19020
BHN,20180104,04-01-18,127.7827,130.5406,124.5652,130.5406,40170
BHN,20180103,03-01-18,127.6908,127.6908,124.1055,124.5652,18840
BHN,20171229,29-12-17,116.6592,118.6816,113.9932,117.3027,37830
BHN,20171228,28-12-17,111.3272,116.7511,111.3272,113.9932,29420
BHN,20171227,27-12-17,113.9932,114.8206,111.4192,112.1546,20400
BHN,20171226,26-12-17,117.6704,117.6704,113.9932,113.9932,19100
BHN,20171225,25-12-17,117.8543,118.5897,115.9237,117.6704,9070
BHN,20171222,22-12-17,119.509,119.509,116.7511,117.6704,16570
BHN,20171221,21-12-17,114.5448,116.7511,113.9932,116.6592,26530
BHN,20171220,20-12-17,119.5879,121.3344,113.0616,117.1188,24890
BHN,20171219,19-12-17,119.1283,124.6435,119.1283,119.6009,33360
BHN,20171218,18-12-17,131.276,131.276,125.0248,125.0248,23640
BHN,20171215,15-12-17,124.1055,127.3231,121.3476,125.0248,19020
BHN,20171214,14-12-17,125.9441,125.9441,118.5897,124.1055,8290
BHN,20171213,13-12-17,125.9441,127.7827,123.1862,124.1055,16700
BHN,20171212,12-12-17,120.9799,120.9799,119.509,120.9799,64530
BHN,20171211,11-12-17,120.4283,120.5202,113.0739,113.0739,33690
BHN,20171208,08-12-17,125.9304,125.9304,118.5768,121.1637,34570
BHN,20171207,07-12-17,125.9441,130.081,125.9441,125.9441,32530
BHN,20171206,06-12-17,133.4824,134.6775,125.7602,125.9441,35520
BHN,20171205,05-12-17,138.0789,138.8143,135.1371,135.1371,28530
BHN,20171204,04-12-17,136.0564,142.2157,136.0564,138.0789,24210
BHN,20171201,01-12-17,150.7652,150.7652,136.5161,138.8143,40090
BHN,20171130,30-11-17,142.0319,142.0319,133.6662,141.5722,70410
BHN,20171129,29-11-17,127.7688,132.7325,125.0112,132.7469,34870
BHN,20171128,28-11-17,121.8073,126.4038,121.8073,124.1055,11860
BHN,20171127,27-11-17,125.0248,127.7827,123.1862,123.6459,23990
BHN,20171124,24-11-17,119.509,128.702,119.509,128.6101,20600
BHN,20171123,23-11-17,130.2506,130.2506,124.1839,124.1974,36460
BHN,20171122,22-11-17,115.7399,121.8992,115.7399,121.8992,60800
BHN,20171121,21-11-17,110.316,114.4529,109.5806,113.9932,28030
BHN,20171120,20-11-17,108.5693,112.982,108.4774,110.7757,12840
BHN,20171117,17-11-17,110.7757,111.2353,107.1904,110.316,6280
BHN,20171116,16-11-17,112.982,113.1658,109.9483,112.1546,15430
BHN,20171115,15-11-17,112.982,113.0739,106.6388,112.982,9670
BHN,20171114,14-11-17,110.316,110.4079,107.5581,107.5581,11680
BHN,20171113,13-11-17,113.0739,113.0739,110.316,110.316,18460
BHN,20171110,10-11-17,113.0739,113.9932,109.4886,113.0739,43160
BHN,20171109,09-11-17,112.1546,114.9125,109.3967,113.0739,35560
BHN,20171108,08-11-17,102.1231,109.201,102.1231,109.2128,57600
BHN,20171107,07-11-17,101.112,102.4908,98.4463,102.1342,26500
BHN,20171106,06-11-17,98.4463,100.8362,98.4463,100.2956,11170
BHN,20171103,03-11-17,97.8948,100.9282,97.8948,98.457,9490
BHN,20171102,02-11-17,102.8585,102.9504,99.0898,99.3763,12570
BHN,20171101,01-11-17,104.3406,104.3406,100.2037,100.3876,9850
BHN,20171031,31-10-17,105.7195,105.7195,101.123,101.123,12140
BHN,20171030,30-10-17,106.6388,108.3855,105.076,105.6276,7620
BHN,20171027,27-10-17,108.6613,108.9371,104.8002,108.6613,32510
BHN,20171026,26-10-17,109.3967,109.3967,108.2935,108.6613,24200
BHN,20171025,25-10-17,106.4434,108.9252,106.4434,108.2935,13790
BHN,20171024,24-10-17,100.2037,106.5469,97.7216,106.5469,18760
BHN,20171023,23-10-17,100.2037,104.6163,100.2037,100.2037,17500
BHN,20171020,20-10-17,104.8002,106.6388,102.502,104.7083,7720
BHN,20171019,19-10-17,103.697,105.7195,101.123,104.8002,18960
BHN,20171018,18-10-17,108.3737,108.3737,100.5605,100.5714,44370
BHN,20171017,17-10-17,108.2935,109.8564,106.2711,108.0178,25580
BHN,20171016,16-10-17,106.0757,110.304,106.0757,108.2935,28030
BHN,20171013,13-10-17,113.0616,117.6576,106.0757,106.0872,62640
BHN,20171012,12-10-17,120.4283,120.4283,113.9932,113.9932,19560
BHN,20171011,11-10-17,117.7623,120.888,115.8318,120.4283,22500
BHN,20171010,10-10-17,123.1862,123.1862,117.6704,121.3476,12150
BHN,20171009,09-10-17,119.509,125.0248,119.509,123.1862,18660
BHN,20171006,06-10-17,109.8564,120.888,106.6388,119.509,72050
BHN,20171005,05-10-17,119.496,119.496,113.705,113.7174,22710
BHN,20171004,04-10-17,121.3476,124.1055,117.6704,122.2669,25710
BHN,20171003,03-10-17,130.6325,130.6325,119.509,123.1862,143650
BHN,20171002,02-10-17,119.496,122.6213,114.9,122.6346,44180
BHN,20170929,29-09-17,112.1424,114.6242,112.1424,114.6367,55520
BHN,20170928,28-09-17,98.549,107.1904,98.549,107.1904,25110
BHN,20170927,27-09-17,97.17,100.3876,96.5265,100.2037,30830
BHN,20170926,26-09-17,100.8472,100.8472,96.7104,100.2037,41130
BHN,20170925,25-09-17,99.2736,100.9282,97.4352,100.8472,41590
BHN,20170922,22-09-17,97.4352,101.112,93.7584,98.457,49630
BHN,20170921,21-09-17,99.1925,102.0423,91.93,97.4458,41580
BHN,20170920,20-09-17,93.7686,98.3651,91.0107,98.3651,68300
BHN,20170919,19-09-17,89.1721,91.93,89.1721,91.93,47310
BHN,20170918,18-09-17,86.6304,90.24,85.8182,88.894,94780
BHN,20170915,15-09-17,85.728,87.5328,83.9232,86.6378,35830
BHN,20170914,14-09-17,88.4352,88.4352,84.2842,87.5403,104660
BHN,20170913,13-09-17,93.7594,93.7594,88.8864,90.5184,103610
BHN,20170912,12-09-17,88.2547,88.7059,86.6304,88.7135,127360
BHN,20170911,11-09-17,80.3136,82.9306,78.5088,82.9376,144940
BHN,20170908,08-09-17,75.8016,79.2307,75.8016,77.5228,62330
BHN,20170907,07-09-17,75.8016,75.8918,73.9968,75.3568,21390
BHN,20170906,06-09-17,74.3578,75.8016,73.9968,75.8081,15700
BHN,20170905,05-09-17,74.9894,75.8016,74.5382,74.5446,9350
BHN,20170901,01-09-17,76.343,76.704,74.7187,75.8081,9900
BHN,20170831,31-08-17,77.6064,77.6064,75.4406,75.9885,15190
BHN,20170830,30-08-17,77.3357,78.1478,76.2528,77.0715,43150
BHN,20170829,29-08-17,78.5088,78.5088,77.5162,77.7935,24770
BHN,20170828,28-08-17,76.704,78.3283,76.704,77.974,44760
BHN,20170825,25-08-17,75.3504,77.6064,75.3504,77.5228,116410
BHN,20170824,24-08-17,76.704,76.704,75.0797,75.8081,24310
BHN,20170823,23-08-17,73.5456,77.2454,73.3651,75.8081,127800
BHN,20170822,22-08-17,72.8237,73.5456,72.6432,73.3714,52890
BHN,20170821,21-08-17,72.192,73.0944,71.7408,72.8299,32410
BHN,20170818,18-08-17,71.2896,73.0042,71.2896,72.1981,22010
BHN,20170817,17-08-17,72.4627,73.0944,71.7408,71.8372,11190
BHN,20170816,16-08-17,71.3798,72.4627,71.2896,72.1981,12770
BHN,20170815,15-08-17,72.553,72.553,71.9213,72.1981,15660
BHN,20170814,14-08-17,72.192,72.553,72.0115,72.5591,30220
BHN,20170811,11-08-17,71.9213,72.4627,71.9213,72.1981,28740
BHN,20170810,10-08-17,71.2896,72.8237,71.1091,71.9274,18450
BHN,20170809,09-08-17,73.1846,73.1846,71.2896,71.3859,12570
BHN,20170808,08-08-17,71.3798,73.5456,71.3798,73.1006,47870
BHN,20170807,07-08-17,70.9286,73.5456,70.7482,71.3859,45790
BHN,20170804,04-08-17,72.0115,72.0115,70.3872,70.8444,10440
BHN,20170803,03-08-17,72.3725,72.9139,70.3872,72.1079,14990
BHN,20170802,02-08-17,74.8992,74.8992,71.7408,72.4689,10500
BHN,20170801,01-08-17,70.4774,74.8992,70.3872,74.9056,40510
BHN,20170731,31-07-17,70.5677,71.4701,69.936,70.1224,15450
BHN,20170728,28-07-17,70.5677,71.7408,70.5677,71.5664,36000
BHN,20170727,27-07-17,72.4627,74.8992,71.5603,71.5664,16380
BHN,20170726,26-07-17,72.8237,74.448,72.2822,72.8299,12300
BHN,20170725,25-07-17,69.6653,75.8016,69.6653,72.8299,17580
BHN,20170724,24-07-17,75.7114,75.7114,70.4774,71.1152,28840
BHN,20170721,21-07-17,73.5456,77.9674,73.5456,75.7178,20450
BHN,20170720,20-07-17,81.216,81.3965,78.8698,78.8765,57050
BHN,20170719,19-07-17,85.0061,85.0061,81.216,84.7426,65740
BHN,20170718,18-07-17,79.6819,79.6819,79.6819,79.6887,143120
BHN,20170717,17-07-17,71.7408,74.5382,71.7408,74.5446,114280
BHN,20170714,14-07-17,69.936,70.3872,69.6653,69.6712,5600
BHN,20170713,13-07-17,69.4848,70.3872,68.6726,69.4907,200
BHN,20170712,12-07-17,69.4848,69.4848,68.5824,69.0395,2860
BHN,20170711,11-07-17,69.0336,69.1238,67.68,68.5882,6770
BHN,20170710,10-07-17,69.575,69.575,68.6726,69.1297,4120
BHN,20170707,07-07-17,69.4848,69.936,69.3946,69.581,5030
BHN,20170706,06-07-17,70.3872,70.8384,70.3872,70.3932,2170
BHN,20170705,05-07-17,70.3872,70.3872,69.4848,70.3932,710
BHN,20170704,04-07-17,69.936,70.3872,69.936,70.3932,140
BHN,20170703,03-07-17,70.3872,70.4774,69.4848,70.3932,1060
BHN,20170630,30-06-17,70.7482,70.7482,69.4848,70.3932,1030
BHN,20170629,29-06-17,70.8384,70.8384,69.575,70.7542,9630
BHN,20170628,28-06-17,71.0189,71.0189,69.936,71.0249,50
BHN,20170627,27-06-17,69.575,71.1091,69.4848,71.1152,2900
BHN,20170626,26-06-17,71.5603,71.6506,71.1994,71.2054,1210
BHN,20170623,23-06-17,71.5603,71.5603,71.5603,71.5664,10
BHN,20170622,22-06-17,72.0115,72.0115,70.3872,71.2054,1560
BHN,20170621,21-06-17,71.2896,71.2896,70.3872,70.8444,2480
BHN,20170620,20-06-17,71.831,71.831,70.3872,71.2054,3780
BHN,20170619,19-06-17,72.1018,72.1018,71.2896,71.8372,610
BHN,20170616,16-06-17,71.7408,72.0115,71.3798,71.7469,950
BHN,20170615,15-06-17,71.2896,72.1018,71.2896,71.3859,1520
BHN,20170614,14-06-17,72.1018,72.192,69.6653,71.2957,11200
BHN,20170613,13-06-17,72.192,72.192,71.3798,72.1079,6530
BHN,20170612,12-06-17,72.192,72.192,71.2896,71.2957,370
BHN,20170609,09-06-17,72.192,72.192,71.2896,72.1981,1260
BHN,20170608,08-06-17,72.3725,72.3725,71.3798,71.8372,20220
BHN,20170607,07-06-17,72.553,72.553,72.2822,72.3786,3260
BHN,20170606,06-06-17,72.2822,72.553,72.2822,72.4689,4800
BHN,20170605,05-06-17,72.4627,72.6432,72.4627,72.5591,3240
BHN,20170602,02-06-17,73.0944,73.0944,72.6432,72.6494,7380
BHN,20170601,01-06-17,73.0042,73.0944,72.8237,73.1006,3820
BHN,20170531,31-05-17,73.0944,73.0944,72.6432,73.0104,2520
BHN,20170530,30-05-17,72.7334,73.5456,72.7334,72.7396,3870
BHN,20170529,29-05-17,73.0944,73.0944,72.4627,72.7396,6000
BHN,20170526,26-05-17,72.3725,72.4627,72.192,72.1981,15140
BHN,20170525,25-05-17,73.0944,73.2749,72.192,72.3786,6830
BHN,20170524,24-05-17,73.4554,73.4554,72.192,73.1006,10120
BHN,20170523,23-05-17,73.0944,73.3651,72.6432,73.1006,8540
BHN,20170522,22-05-17,73.7261,73.8163,73.2749,73.3714,3420
BHN,20170519,19-05-17,73.5456,73.9968,73.0944,73.1909,2860
BHN,20170518,18-05-17,73.1846,74.8992,71.6506,71.6567,8310
BHN,20170517,17-05-17,73.7261,73.9968,72.6432,73.1909,4560
BHN,20170516,16-05-17,74.5382,74.5382,73.1846,73.6421,2880
BHN,20170515,15-05-17,74.7187,74.8992,74.448,74.5446,4180
BHN,20170512,12-05-17,74.8992,74.9894,74.5382,74.9056,2710
BHN,20170511,11-05-17,74.9894,75.1699,74.8992,74.9056,5120
BHN,20170510,10-05-17,74.8992,76.704,74.6285,74.9056,1950
BHN,20170509,09-05-17,75.2602,75.8016,74.6285,75.3568,3040
BHN,20170508,08-05-17,78.5088,78.5088,75.2602,75.2666,1660
BHN,20170505,05-05-17,75.3504,75.3504,74.8992,74.9056,2020
BHN,20170504,04-05-17,75.5309,75.8016,75.3504,75.3568,6990
BHN,20170503,03-05-17,74.9894,75.7114,74.5382,75.5373,37610
BHN,20170428,28-04-17,76.9747,77.065,74.8992,76.0788,10100
BHN,20170427,27-04-17,75.3504,76.704,74.9894,75.9885,1140
BHN,20170426,26-04-17,74.5382,76.2528,74.5382,75.3568,1710
BHN,20170425,25-04-17,77.1552,77.1552,75.8016,75.8081,790
BHN,20170424,24-04-17,77.9674,77.9674,77.1552,77.1618,340
BHN,20170421,21-04-17,74.9894,78.4186,74.448,77.974,4290
BHN,20170420,20-04-17,78.8698,78.8698,77.2454,77.252,1090
BHN,20170419,19-04-17,78.8698,78.8698,77.6064,78.5155,2440
BHN,20170418,18-04-17,74.087,78.1478,74.087,77.974,5320
BHN,20170417,17-04-17,79.4112,79.4112,77.6064,77.613,6540
BHN,20170414,14-04-17,76.704,81.216,76.2528,79.5985,18080
BHN,20170413,13-04-17,74.8992,76.2528,72.8237,76.2593,19900
BHN,20170412,12-04-17,78.7795,78.7795,75.0797,75.8081,6680
BHN,20170411,11-04-17,81.6672,81.6672,77.6064,78.7862,12640
BHN,20170410,10-04-17,80.3136,83.2915,80.3136,81.2229,35300
BHN,20170407,07-04-17,79.4112,80.3136,75.8918,80.3204,30090
BHN,20170405,05-04-17,68.9434,75.2602,68.9434,75.2666,22750
BHN,20170404,04-04-17,66.9581,70.3872,65.8752,70.3932,14020
BHN,20170403,03-04-17,72.192,73.0944,69.0336,69.4907,11650
BHN,20170331,31-03-17,77.6064,77.6064,73.0944,73.1909,10870
BHN,20170330,30-03-17,76.704,76.704,75.8016,75.8081,7330
BHN,20170329,29-03-17,79.4112,79.6819,76.704,76.7105,11870
BHN,20170328,28-03-17,79.7722,79.8624,78.5088,79.8692,1980
BHN,20170327,27-03-17,78.7795,82.1184,78.7795,79.8692,11660
BHN,20170324,24-03-17,79.4112,80.7648,78.5088,78.7862,11610
BHN,20170323,23-03-17,82.2086,82.2086,78.6893,78.696,7280
BHN,20170322,22-03-17,83.9232,84.8256,82.1184,82.1254,4880
BHN,20170321,21-03-17,83.9232,83.9232,83.0208,83.0279,3050
BHN,20170320,20-03-17,86.089,86.1792,83.0208,84.0206,1320
BHN,20170317,17-03-17,85.728,85.728,84.3744,84.6523,8580
BHN,20170316,16-03-17,85.2768,85.728,79.7722,83.4791,16220
BHN,20170315,15-03-17,85.728,86.1792,85.2768,85.7353,6590
BHN,20170314,14-03-17,86.4499,87.1718,86.4499,86.6378,3290
BHN,20170313,13-03-17,88.7059,88.7059,86.6304,87.5403,10320
BHN,20170310,10-03-17,88.6157,89.7888,88.5254,88.6232,4300
BHN,20170309,09-03-17,91.4131,91.4131,90.24,90.2477,12640
