<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
CMG,20200220,20-02-20,33.5,33.5,32.4,33,19920
CMG,20200219,19-02-20,31.7,33.8,31.7,32.1,39460
CMG,20200218,18-02-20,31.6,31.8,31.5,31.7,14000
CMG,20200217,17-02-20,31.8,31.95,31,31.5,27360
CMG,20200214,14-02-20,30,31.8,29.8,31.8,140120
CMG,20200213,13-02-20,29,30.3,29,30,82490
CMG,20200212,12-02-20,30.6,30.6,29.6,30.4,75170
CMG,20200211,11-02-20,30.7,30.7,30,30.6,42100
CMG,20200210,10-02-20,31,31.2,30.3,30.7,18570
CMG,20200207,07-02-20,32,32,31,31.2,17340
CMG,20200206,06-02-20,30.05,32,30.05,31,50040
CMG,20200205,05-02-20,29.7,30.5,29.7,30.05,38860
CMG,20200204,04-02-20,31,31,30.05,30.85,4350
CMG,20200203,03-02-20,29.9,31,29.8,29.9,27210
CMG,20200131,31-01-20,33.4,33.4,32,32,20330
CMG,20200130,30-01-20,34.4,34.4,33,33.4,28690
CMG,20200122,22-01-20,33.6,34.4,33.6,34.4,18030
CMG,20200121,21-01-20,34,34.5,33.6,33.6,29790
CMG,20200120,20-01-20,34.5,34.5,33.7,34.5,31990
CMG,20200117,17-01-20,34.6,34.6,34.1,34.5,18780
CMG,20200116,16-01-20,34.7,34.8,34.1,34.6,17820
CMG,20200115,15-01-20,33.5,34.9,33.5,34.8,7700
CMG,20200114,14-01-20,34.5,35,33.6,34.6,30450
CMG,20200113,13-01-20,35,35,34.5,34.85,10070
CMG,20200110,10-01-20,35.6,35.6,35,35,8760
CMG,20200109,09-01-20,35.5,36,35,35,41880
CMG,20200108,08-01-20,36,36,35,35.8,8140
CMG,20200107,07-01-20,36.5,36.5,35.8,36,8250
CMG,20200106,06-01-20,35.9,37.5,35.7,36,11490
CMG,20200103,03-01-20,36.4,36.4,35.8,35.8,13000
CMG,20200102,02-01-20,35.9,36.4,35.8,35.9,27230
CMG,20191231,31-12-19,36,36,35.8,35.9,530
CMG,20191230,30-12-19,35.8,35.95,35.2,35.2,9740
CMG,20191227,27-12-19,35.2,35.95,35.2,35.95,16160
CMG,20191226,26-12-19,36,36,35.1,35.9,630
CMG,20191225,25-12-19,34.7,36,34.7,35.95,13240
CMG,20191224,24-12-19,36.1,36.1,34.55,35.95,79820
CMG,20191223,23-12-19,37.1,37.1,36,36,3850
CMG,20191220,20-12-19,37.5,37.5,36,36.4,7300
CMG,20191219,19-12-19,36.95,36.95,36,36,9570
CMG,20191218,18-12-19,36.8,36.95,36,36.95,9550
CMG,20191217,17-12-19,36.8,36.9,36.5,36.8,17280
CMG,20191216,16-12-19,36.8,37,36.4,36.8,2730
CMG,20191213,13-12-19,37.2,37.2,36.5,36.8,4730
CMG,20191212,12-12-19,37.5,37.5,36.5,36.8,20780
CMG,20191211,11-12-19,36.25,37.4,36,37.4,28310
CMG,20191210,10-12-19,37.5,37.5,36,37.5,27460
CMG,20191209,09-12-19,37.8,37.8,36.6,37.5,21440
CMG,20191206,06-12-19,37.9,37.9,37.85,37.85,890
CMG,20191205,05-12-19,37.5,38.9,37,38,27860
CMG,20191204,04-12-19,37.1,37.5,36.5,37.45,3560
CMG,20191203,03-12-19,37.5,37.5,36.6,37.1,21400
CMG,20191202,02-12-19,37.8,37.9,37,37,43940
CMG,20191129,29-11-19,37.85,37.85,37.45,37.8,4320
CMG,20191128,28-11-19,37.1,38,37.1,37.8,14890
CMG,20191127,27-11-19,37.9,38.1,37.5,37.9,41890
CMG,20191126,26-11-19,38,38.3,37.9,37.9,14420
CMG,20191125,25-11-19,37.8,38.4,37.8,37.85,14530
CMG,20191122,22-11-19,38,38.4,37.5,38,13530
CMG,20191121,21-11-19,38,38.2,37.5,38.2,23210
CMG,20191120,20-11-19,38,38.45,37.8,38,31940
CMG,20191119,19-11-19,37.6,38.55,37.6,38.55,16520
CMG,20191118,18-11-19,38.85,38.85,37.8,38.55,22160
CMG,20191115,15-11-19,39,39,38,38.85,22220
CMG,20191114,14-11-19,39.25,39.25,38.4,39,29640
CMG,20191113,13-11-19,39,39.35,38.2,39.25,11250
CMG,20191112,12-11-19,38.8,39.45,38.5,39.4,25940
CMG,20191111,11-11-19,40.45,40.45,38.9,39.5,29910
CMG,20191108,08-11-19,39.4,39.4,39,39.2,25870
CMG,20191107,07-11-19,38.8,39.25,38.7,39,62390
CMG,20191106,06-11-19,38.9,39,38.25,38.8,28670
CMG,20191105,05-11-19,38.8,38.8,38,38.7,23190
CMG,20191104,04-11-19,38.4,38.8,37.75,38.8,35520
CMG,20191101,01-11-19,37.6,38.4,37.6,38.4,113450
CMG,20191031,31-10-19,38.4,38.4,37.5,38.25,15840
CMG,20191030,30-10-19,37.9,38.4,37.7,38.4,17320
CMG,20191029,29-10-19,37.7,38.5,37.6,38.5,19380
CMG,20191028,28-10-19,37.5,39.1,37.5,38.5,21760
CMG,20191025,25-10-19,39.4,39.4,38.7,38.7,10690
CMG,20191024,24-10-19,39.45,39.45,38.7,39.25,42390
CMG,20191023,23-10-19,38.6,40,38.3,38.9,88910
CMG,20191022,22-10-19,37.4,38.3,37.15,38.3,135900
CMG,20191021,21-10-19,38,38.3,37.4,37.4,15970
CMG,20191018,18-10-19,38.5,38.5,37.9,38.25,12720
CMG,20191017,17-10-19,38,38.5,37.3,38.5,54420
CMG,20191016,16-10-19,37.8,38,37.1,38,51520
CMG,20191015,15-10-19,38.1,38.1,37.85,37.85,11690
CMG,20191014,14-10-19,37.8,38.2,37.3,38.2,27610
CMG,20191011,11-10-19,38.45,38.45,37.4,38.2,10300
CMG,20191010,10-10-19,37.8,38.5,37.8,38.2,49930
CMG,20191009,09-10-19,37.8,38.4,37,37.8,9450
CMG,20191008,08-10-19,37.4,37.8,37.05,37.8,84580
CMG,20191007,07-10-19,38,38,37,37.4,17580
CMG,20191004,04-10-19,38.45,38.45,37.7,38,20220
CMG,20191003,03-10-19,37.2,38.25,36.9,38.25,63480
CMG,20191002,02-10-19,37,37.4,36.5,37.2,25820
CMG,20191001,01-10-19,37.5,38.1,36.9,37.5,30280
CMG,20190930,30-09-19,36.35,38.5,36.35,37.6,44400
CMG,20190927,27-09-19,36.4,36.9,36.3,36.35,41610
CMG,20190926,26-09-19,37,37,36.4,36.8,28240
CMG,20190925,25-09-19,37,37,36.55,36.9,29860
CMG,20190924,24-09-19,37.3,37.3,36.55,36.55,31440
CMG,20190923,23-09-19,37.5,39.4,36.9,37.3,52170
CMG,20190920,20-09-19,38.4,38.4,37.3,37.4,47000
CMG,20190919,19-09-19,38.3,38.3,37.7,38.3,27670
CMG,20190918,18-09-19,38,38.5,38,38.3,24390
CMG,20190917,17-09-19,38.5,38.9,38.1,38.5,60440
CMG,20190916,16-09-19,39.45,40.2,38.3,38.9,21750
CMG,20190913,13-09-19,39.45,39.45,38.5,38.9,23770
CMG,20190912,12-09-19,36.9,38.5,36.9,38.5,70240
CMG,20190911,11-09-19,36.5,37,36.4,36.9,51740
CMG,20190910,10-09-19,38,38.05,36.3,37,138500
CMG,20190909,09-09-19,38.95,38.4,38,38,34960
CMG,20190906,06-09-19,38.95,38.95,38.05,38.4,30410
CMG,20190905,05-09-19,38.2,39.3,38.2,38.3,23350
CMG,20190904,04-09-19,38.6,38.9,38,38.6,43940
CMG,20190903,03-09-19,39.7,39.95,39,39,45500
CMG,20190830,30-08-19,39.9,39.95,39,39.7,37480
CMG,20190829,29-08-19,39.6,40.3,39.4,39.4,55660
CMG,20190828,28-08-19,40.1,40.45,39.6,39.6,52890
CMG,20190827,27-08-19,40.2,40.9,39.9,40.35,35890
CMG,20190826,26-08-19,40.1,40.4,39.4,39.85,44820
CMG,20190823,23-08-19,41.45,41.45,40.1,40.9,48990
CMG,20190822,22-08-19,41.5,41.5,40.7,41.45,50860
CMG,20190821,21-08-19,41.3,43.55,40.8,41.2,248660
CMG,20190820,20-08-19,40.9,41.3,40.2,41.3,57620
CMG,20190819,19-08-19,42,42,40.1,40.9,63920
CMG,20190816,16-08-19,40,42.55,40,41.8,273010
CMG,20190815,15-08-19,38.5,40.9,38.05,40.15,143940
CMG,20190814,14-08-19,36.7,39.05,36.4,39.05,124560
CMG,20190813,13-08-19,37.9,37.9,36.4,36.5,72030
CMG,20190812,12-08-19,38,38.5,37.7,38,59660
CMG,20190809,09-08-19,37.2,38.3,37,38,93660
CMG,20190808,08-08-19,36.6,36.8,35.9,36.8,74480
CMG,20190807,07-08-19,36,36.7,36,36.6,27430
CMG,20190806,06-08-19,35.8,37,35.55,36.95,90400
CMG,20190805,05-08-19,36,38.5,36,37.3,150790
CMG,20190802,02-08-19,37.5,38.7,37.5,38.7,57710
CMG,20190801,01-08-19,35.5,38,35.5,37.4,184910
CMG,20190731,31-07-19,40.7,40.7,37.9,37.9,279820
CMG,20190730,30-07-19,40.2,41.8,40,40.7,78920
CMG,20190729,29-07-19,41.1,41.8,40.4,41,120300
CMG,20190726,26-07-19,41.7,42.8,40.6,40.8,114450
CMG,20190725,25-07-19,40.1,41,39.8,40.9,68360
CMG,20190724,24-07-19,40,40.3,39.3,40,70500
CMG,20190723,23-07-19,38.9239,40.2198,38.9239,39.8359,101930
CMG,20190722,22-07-19,39.3518,39.3518,38.584,38.9239,93080
CMG,20190719,19-07-19,40.2198,41.1797,39.3559,39.3559,111520
CMG,20190718,18-07-19,39.8317,41.1754,39.7357,40.2678,133340
CMG,20190717,17-07-19,36.6682,39.4039,36.6682,39.4039,211330
CMG,20190716,16-07-19,36.9562,36.9562,36.6202,36.8602,57580
CMG,20190715,15-07-19,36.9562,37.0521,36.4762,36.6202,71800
CMG,20190712,12-07-19,35.9003,36.8602,35.6123,36.8602,116460
CMG,20190711,11-07-19,36.0922,36.1882,35.4203,35.9003,47930
CMG,20190710,10-07-19,35.5163,35.9963,35.5163,35.7083,72380
CMG,20190709,09-07-19,36.0442,36.0922,35.0364,35.0364,119750
CMG,20190708,08-07-19,36.3764,36.4724,35.7046,36.0442,42240
CMG,20190705,05-07-19,36.2804,36.3764,35.9925,36.3802,111910
CMG,20190704,04-07-19,36.8602,36.9562,36.0922,36.4762,73790
CMG,20190703,03-07-19,36.5722,36.8602,36.3802,36.8602,49760
CMG,20190702,02-07-19,36.6682,36.6682,36.1882,36.6682,114150
CMG,20190701,01-07-19,36.4762,36.9562,36.0922,36.4762,131930
CMG,20190628,28-06-19,36.1845,37.1923,35.7046,36.1882,84330
CMG,20190627,27-06-19,36.6682,37.6281,36.6682,36.6682,124800
CMG,20190626,26-06-19,36.7603,37.3842,36.7603,37.1001,87860
CMG,20190625,25-06-19,38.012,38.204,37.0521,37.7241,126580
CMG,20190624,24-06-19,36.6682,37.9161,36.2842,37.9161,233790
CMG,20190621,21-06-19,35.5126,36.9523,35.1287,35.9962,252830
CMG,20190620,20-06-19,35.4646,35.5126,34.7448,35.1323,40060
CMG,20190619,19-06-19,34.8444,35.5163,34.8444,34.8444,58010
CMG,20190618,18-06-19,35.7083,35.7083,34.5564,35.0364,45690
CMG,20190617,17-06-19,35.4166,35.5606,35.0327,35.3723,64350
CMG,20190614,14-06-19,34.9367,35.8965,34.5528,35.4203,107580
CMG,20190613,13-06-19,34.5528,35.5126,34.0729,34.3644,65290
CMG,20190612,12-06-19,36.4762,36.7162,35.7083,35.7083,81360
CMG,20190611,11-06-19,34.6488,36.5684,34.6488,36.2842,185910
CMG,20190610,10-06-19,34.7964,35.1803,34.3644,34.7004,187400
CMG,20190607,07-06-19,33.8365,34.2684,33.1166,33.8845,67780
CMG,20190606,06-06-19,33.9805,33.9805,33.1166,33.8365,69130
CMG,20190605,05-06-19,33.593,34.0729,32.7292,33.1165,101310
CMG,20190604,04-06-19,31.6734,33.1131,31.6734,32.2526,100940
CMG,20190603,03-06-19,33.4045,34.5564,31.7247,31.7727,109300
CMG,20190531,31-05-19,35.3723,36.3802,33.4045,34.0765,202430
CMG,20190530,30-05-19,38.2,38.2,35.3686,35.3723,193280
CMG,20190529,29-05-19,36.7603,38.296,36.4724,38.012,161810
CMG,20190528,28-05-19,35.0327,36.1845,35.0327,35.9962,157910
CMG,20190527,27-05-19,34.5564,34.8924,34.0765,34.7484,257900
CMG,20190524,24-05-19,31.6767,32.9246,31.6767,32.6366,133630
CMG,20190523,23-05-19,30.7168,31.6767,30.3328,31.6767,38850
CMG,20190522,22-05-19,30.7168,32.1567,29.3249,30.7168,66650
CMG,20190521,21-05-19,30.7136,31.5774,30.2337,31.4847,68110
CMG,20190520,20-05-19,29.1779,30.5216,29.1779,30.5248,128670
CMG,20190517,17-05-19,28.1251,29.3729,28.1251,29.181,36090
CMG,20190516,16-05-19,28.509,28.557,28.2211,28.3171,30080
CMG,20190515,15-05-19,27.8342,28.5061,27.7382,28.509,37170
CMG,20190514,14-05-19,28.0291,28.701,27.6451,27.8371,20070
CMG,20190513,13-05-19,27.2612,28.3171,27.2612,28.3171,20380
CMG,20190510,10-05-19,27.5971,27.5971,26.8772,27.2612,132240
CMG,20190509,09-05-19,27.4531,27.4531,27.0212,27.0212,35990
CMG,20190508,08-05-19,27.6902,27.6902,26.9224,27.4531,56620
CMG,20190507,07-05-19,27.6422,27.8342,27.3543,27.4531,32110
CMG,20190506,06-05-19,27.4503,27.7382,26.9704,27.7411,62340
CMG,20190503,03-05-19,26.5865,27.6422,26.5865,27.6451,79350
CMG,20190502,02-05-19,29.181,29.181,27.1652,27.1652,324630
CMG,20190426,26-04-19,29.5649,29.5649,29.085,29.181,53690
CMG,20190425,25-04-19,29.037,29.4689,28.797,28.989,63420
CMG,20190424,24-04-19,29.181,29.181,28.797,29.037,29510
CMG,20190423,23-04-19,28.413,29.6609,28.413,28.989,44970
CMG,20190422,22-04-19,28.794,28.842,28.3141,28.701,34830
CMG,20190419,19-04-19,28.797,29.7569,28.797,28.989,13490
CMG,20190418,18-04-19,29.7538,30.0417,28.2181,28.509,125600
CMG,20190417,17-04-19,30.2369,31.6287,29.7569,29.7569,52020
CMG,20190416,16-04-19,31.6767,31.6767,30.7168,31.1488,58480
CMG,20190412,12-04-19,32.1567,32.1567,31.1008,31.6767,28360
CMG,20190411,11-04-19,30.7168,31.9647,30.5248,31.8687,42030
CMG,20190410,10-04-19,30.8096,31.6734,30.5216,31.2927,116380
CMG,20190409,09-04-19,32.5372,32.5372,31.4814,31.4847,53700
CMG,20190408,08-04-19,31.6734,32.8252,31.1935,32.4446,214170
CMG,20190405,05-04-19,28.797,30.7168,28.797,30.7168,224780
CMG,20190404,04-04-19,28.794,28.986,28.1221,28.749,69020
CMG,20190403,03-04-19,27.7382,28.794,27.7382,28.749,15440
CMG,20190402,02-04-19,28.461,29.277,28.461,28.797,36380
CMG,20190401,01-04-19,28.794,28.794,28.3621,28.461,21770
CMG,20190329,29-03-19,29.3729,29.3729,28.605,28.797,54070
CMG,20190328,28-03-19,28.0291,29.037,28.0291,29.037,15960
CMG,20190327,27-03-19,27.5463,28.986,27.5463,28.701,42400
CMG,20190326,26-03-19,28.0262,28.2181,27.5463,27.5491,57930
CMG,20190325,25-03-19,28.3141,28.3141,27.1144,27.5011,58800
CMG,20190322,22-03-19,26.9732,28.2211,26.9732,28.1251,70670
CMG,20190321,21-03-19,29.085,29.085,27.3572,27.3572,102000
CMG,20190320,20-03-19,29.277,29.277,28.3171,28.797,34870
CMG,20190319,19-03-19,30.2369,30.2369,29.277,29.277,28890
CMG,20190318,18-03-19,30.0449,30.2369,29.5649,30.2369,27730
CMG,20190315,15-03-19,29.085,30.5728,28.893,30.0449,179770
CMG,20190314,14-03-19,29.6578,29.7538,29.0819,29.6609,29070
CMG,20190313,13-03-19,30.2337,30.3297,29.6578,29.6609,61700
CMG,20190312,12-03-19,28.602,29.7538,27.9302,29.6609,138470
CMG,20190311,11-03-19,28.0262,28.5061,28.0262,28.413,40160
CMG,20190308,08-03-19,27.9302,28.65,27.7382,28.653,35510
CMG,20190307,07-03-19,29.3729,29.3729,28.3171,28.3171,112670
CMG,20190306,06-03-19,29.6129,30.1409,28.365,28.797,224770
CMG,20190305,05-03-19,28.3141,29.6578,28.3141,29.6129,222050
CMG,20190304,04-03-19,27.7382,28.794,27.7382,28.605,118020
CMG,20190301,01-03-19,27.5463,27.8342,27.3543,27.5971,9850
CMG,20190228,28-02-19,26.8744,28.3141,26.8744,27.5011,58420
CMG,20190227,27-02-19,27.8371,27.8371,27.5491,27.8371,68760
CMG,20190226,26-02-19,27.7891,27.7891,27.0692,27.3572,39380
CMG,20190225,25-02-19,27.4531,27.8371,27.0692,27.0692,98290
CMG,20190222,22-02-19,27.7382,27.7382,27.0664,27.4531,42550
CMG,20190221,21-02-19,28.5541,28.602,26.8744,27.5011,117190
CMG,20190220,20-02-19,28.698,28.698,28.1221,28.605,83620
CMG,20190219,19-02-19,28.794,29.2739,28.0262,28.509,127940
CMG,20190218,18-02-19,28.2211,28.413,27.3092,28.2211,96410
CMG,20190215,15-02-19,27.3572,27.3572,26.3973,27.2612,36100
CMG,20190214,14-02-19,28.2691,28.2691,27.1652,27.3572,50270
CMG,20190213,13-02-19,27.3572,28.3171,27.3572,27.9331,66180
CMG,20190212,12-02-19,25.4374,27.2132,25.4374,27.2132,143220
CMG,20190211,11-02-19,25.4374,26.3973,24.7654,25.4374,72940
CMG,20190201,01-02-19,25.4374,25.7253,24.7654,25.4374,30070
CMG,20190131,31-01-19,25.3414,25.9173,24.7654,25.4374,28460
CMG,20190130,30-01-19,26.2025,26.2025,25.5307,25.8213,13810
CMG,20190129,29-01-19,25.4374,26.5892,25.1494,26.2533,45180
CMG,20190128,28-01-19,25.4374,26.3973,24.8614,25.4374,122790
CMG,20190125,25-01-19,24.3789,25.4347,24.3789,24.8614,41560
CMG,20190124,24-01-19,25.9146,26.0106,24.4749,24.8614,54430
CMG,20190123,23-01-19,25.9173,26.1093,25.5333,25.9173,88800
CMG,20190122,22-01-19,26.3465,27.1623,24.9548,25.7253,89700
CMG,20190121,21-01-19,24.7628,25.7226,24.091,25.7253,151350
CMG,20190118,18-01-19,22.5577,24.0455,22.5577,24.0455,134270
CMG,20190117,17-01-19,22.1737,22.5577,22.1737,22.5097,1360
CMG,20190116,16-01-19,22.1737,23.0376,22.1737,22.1737,207660
CMG,20190115,15-01-19,22.7016,22.7016,22.0777,22.4617,22370
CMG,20190114,14-01-19,22.9392,22.9392,21.5955,22.7016,29560
CMG,20190111,11-01-19,22.7496,22.7496,22.2697,22.5577,42590
CMG,20190110,10-01-19,21.9817,22.9416,21.9817,22.4617,1050
CMG,20190109,09-01-19,22.4617,22.5577,21.6937,22.5577,8240
CMG,20190108,08-01-19,22.6536,22.6536,21.1658,22.4617,16890
CMG,20190107,07-01-19,22.0297,22.7496,21.9817,22.4617,15320
CMG,20190104,04-01-19,22.5553,22.5553,21.1156,22.0297,13870
CMG,20190103,03-01-19,22.3177,22.8936,21.8857,22.5577,113740
CMG,20190102,02-01-19,22.9392,23.0352,22.1234,22.9416,14310
CMG,20181228,28-12-18,21.6937,23.0376,21.6937,23.0376,15040
CMG,20181227,27-12-18,22.7496,22.7496,22.2697,22.2697,87040
CMG,20181226,26-12-18,21.6937,22.8936,21.6937,22.5577,14940
CMG,20181225,25-12-18,21.6937,22.5577,21.3098,22.4617,43100
CMG,20181224,24-12-18,22.3657,22.5577,21.8857,22.5577,66670
CMG,20181221,21-12-18,21.9794,22.5553,21.9794,21.9817,34170
CMG,20181220,20-12-18,22.3633,22.8912,21.8834,22.6056,9110
CMG,20181219,19-12-18,22.4617,22.4617,21.9817,22.3657,27580
CMG,20181218,18-12-18,22.0754,23.0352,21.6915,21.9817,120790
CMG,20181217,17-12-18,23.0856,23.5655,23.0856,23.2296,58250
CMG,20181214,14-12-18,23.3231,23.851,22.9392,23.8055,16200
CMG,20181213,13-12-18,23.947,23.995,23.1312,23.8535,108260
CMG,20181212,12-12-18,24.4775,24.5734,23.2296,23.4216,90610
CMG,20181211,11-12-18,24.4749,24.7628,24.187,24.5734,213830
CMG,20181210,10-12-18,22.8912,23.803,22.5553,23.8055,361750
CMG,20181207,07-12-18,21.5978,22.2697,21.1178,22.2697,125670
CMG,20181206,06-12-18,20.1558,20.8277,19.7239,20.8298,71140
CMG,20181205,05-12-18,19.102,19.7739,19.102,19.678,27290
CMG,20181204,04-12-18,19.294,19.582,19.006,19.294,18430
CMG,20181203,03-12-18,18.814,19.198,18.7181,19.198,21760
CMG,20181130,30-11-18,18.9081,18.9081,18.5241,18.718,36470
CMG,20181129,29-11-18,18.6201,18.9081,18.4282,18.91,28030
CMG,20181128,28-11-18,18.3341,18.7181,18.3341,18.6221,24750
CMG,20181127,27-11-18,18.4282,18.7161,18.1402,18.718,14530
CMG,20181126,26-11-18,18.2381,18.4301,18.2381,18.4301,20800
CMG,20181123,23-11-18,18.2381,18.4301,18.2381,18.4301,3670
CMG,20181122,22-11-18,18.766,19.198,18.2381,18.6701,18260
CMG,20181121,21-11-18,17.9963,18.7641,17.9963,18.766,16270
CMG,20181120,20-11-18,18.1421,18.4301,18.1421,18.4301,3610
CMG,20181119,19-11-18,18.5261,18.5261,18.2381,18.4301,20090
CMG,20181116,16-11-18,18.2381,18.7181,18.2381,18.4301,2510
CMG,20181115,15-11-18,17.9483,18.1402,17.9483,18.1421,9110
CMG,20181114,14-11-18,18.0922,19.004,17.9483,18.1901,10460
CMG,20181113,13-11-18,18.0941,18.3821,18.0461,18.3821,14340
CMG,20181112,12-11-18,17.8541,18.6221,17.8541,18.6221,6490
CMG,20181109,09-11-18,18.5261,18.766,17.5182,18.2381,19050
CMG,20181108,08-11-18,19.004,19.052,18.2362,18.814,29290
CMG,20181107,07-11-18,18.7181,18.91,18.4301,18.6701,25270
CMG,20181106,06-11-18,19.1,19.196,18.6201,18.718,41230
CMG,20181105,05-11-18,18.4282,19.388,18.4282,19.102,9900
CMG,20181102,02-11-18,19.4839,19.4839,18.6201,19.102,12340
CMG,20181101,01-11-18,19.294,19.438,19.198,19.198,89870
CMG,20181031,31-10-18,19.294,19.582,19.198,19.486,57900
CMG,20181030,30-10-18,19.342,19.582,19.198,19.342,19550
CMG,20181029,29-10-18,19.486,19.486,18.4301,19.342,7030
CMG,20181026,26-10-18,18.814,19.582,18.2861,19.438,21110
CMG,20181025,25-10-18,18.2362,19.1,17.5643,19.102,36410
CMG,20181024,24-10-18,19.6759,19.6759,18.7161,18.718,21380
CMG,20181023,23-10-18,19.9659,19.9659,19.198,19.678,6180
CMG,20181022,22-10-18,19.8679,19.9638,19.6759,19.9659,12660
CMG,20181019,19-10-18,19.198,19.678,18.7181,19.678,8870
CMG,20181018,18-10-18,20.2539,20.2539,19.198,19.198,27720
CMG,20181017,17-10-18,19.486,20.3499,19.486,19.582,21380
CMG,20181016,16-10-18,19.63,19.63,19.486,19.486,11210
CMG,20181015,15-10-18,19.678,19.678,19.198,19.486,9400
CMG,20181012,12-10-18,18.2381,19.9659,18.2381,19.678,91890
CMG,20181011,11-10-18,19.198,20.1579,19.198,19.198,176490
CMG,20181010,10-10-18,20.6379,20.7818,20.1579,20.6379,32410
CMG,20181009,09-10-18,21.5978,21.5978,20.6379,20.6379,28860
CMG,20181008,08-10-18,21.9817,21.9817,21.4058,21.4058,28800
CMG,20181005,05-10-18,21.6435,22.0754,21.6435,21.9817,53270
CMG,20181004,04-10-18,22.0777,22.4617,21.5978,22.0777,36170
CMG,20181003,03-10-18,22.4617,22.4617,21.7417,22.0777,47520
CMG,20181002,02-10-18,22.8456,22.8456,21.6937,22.2217,26950
CMG,20181001,01-10-18,23.0352,23.1312,22.5553,22.8456,9690
CMG,20180928,28-09-18,22.8456,23.0376,22.8456,23.0376,30510
CMG,20180927,27-09-18,22.4593,22.9392,22.4593,22.8456,56090
CMG,20180926,26-09-18,22.0777,22.6536,22.0777,22.4617,45590
CMG,20180925,25-09-18,21.9817,23.0376,21.9817,22.4617,19050
CMG,20180924,24-09-18,22.0777,22.5577,21.8377,22.0777,32160
CMG,20180921,21-09-18,22.2697,22.6536,21.6937,22.0777,25090
CMG,20180920,20-09-18,22.6536,22.6536,22.3657,22.3657,44640
CMG,20180919,19-09-18,23.4191,23.4191,22.4593,22.6536,32380
CMG,20180918,18-09-18,23.5176,23.5176,22.4617,23.4216,46420
CMG,20180917,17-09-18,23.1336,23.5176,22.1737,23.3256,84900
CMG,20180914,14-09-18,21.4594,22.5888,21.1118,22.0677,76560
CMG,20180913,13-09-18,21.1118,21.4594,20.8512,21.4595,24730
CMG,20180912,12-09-18,21.5028,21.5897,21.025,21.2857,37030
CMG,20180911,11-09-18,21.6331,21.6766,21.025,21.6767,28240
CMG,20180910,10-09-18,21.4594,21.6331,21.1118,21.4595,46040
CMG,20180907,07-09-18,21.2856,21.4594,20.7643,21.4595,26050
CMG,20180906,06-09-18,21.3725,21.3725,21.025,21.1554,11300
CMG,20180905,05-09-18,21.5462,21.5462,20.4168,21.1989,45630
CMG,20180904,04-09-18,21.6766,21.6766,20.8946,21.1989,42170
CMG,20180831,31-08-18,22.1544,22.1544,21.3725,21.7201,64350
CMG,20180830,30-08-18,21.8938,22.2413,21.72,21.7201,93240
CMG,20180829,29-08-18,22.8494,22.8494,21.8938,22.2414,43240
CMG,20180828,28-08-18,22.415,22.5888,21.8069,22.5889,63560
CMG,20180827,27-08-18,22.3716,22.415,21.8938,22.4152,51840
CMG,20180824,24-08-18,22.5888,22.7626,21.8069,22.3717,90590
CMG,20180823,23-08-18,21.6331,22.2413,21.2856,22.2414,58660
CMG,20180822,22-08-18,20.1562,21.2422,19.9824,21.2423,116760
CMG,20180821,21-08-18,19.5914,20.1562,19.2874,20.1563,49800
CMG,20180820,20-08-18,19.3742,19.5914,19.1136,19.5916,21010
CMG,20180817,17-08-18,19.7218,19.7218,19.157,19.4612,17570
CMG,20180816,16-08-18,19.3742,19.548,18.6792,19.4612,26990
CMG,20180815,15-08-18,19.8955,19.8955,19.3308,19.6784,57310
CMG,20180814,14-08-18,20.243,20.243,19.7218,19.8956,44010
CMG,20180813,13-08-18,19.4611,19.9824,19.1136,19.9825,74660
CMG,20180810,10-08-18,18.7226,19.2005,18.5923,19.2006,81560
CMG,20180809,09-08-18,18.1579,19.1136,17.8973,18.6793,104930
CMG,20180808,08-08-18,18.071,18.2014,17.6366,18.0277,18790
CMG,20180807,07-08-18,17.7235,18.071,17.6366,18.0712,19600
CMG,20180806,06-08-18,17.8973,17.9842,17.6366,17.8974,10680
CMG,20180803,03-08-18,17.8538,18.1579,17.7235,18.158,16940
CMG,20180802,02-08-18,17.4194,18.5923,17.4194,17.8105,5480
CMG,20180801,01-08-18,18.2882,18.3751,17.8104,17.8105,11510
CMG,20180731,31-07-18,17.7235,18.4186,17.5498,18.4187,60140
CMG,20180730,30-07-18,17.9842,18.2448,17.5498,17.6368,21260
CMG,20180727,27-07-18,17.6801,17.9842,17.5498,17.9843,11800
CMG,20180726,26-07-18,17.8104,18.071,17.5498,17.9843,8770
CMG,20180725,25-07-18,18.071,18.2448,17.9842,18.0712,9300
CMG,20180724,24-07-18,17.8104,18.071,17.4629,18.0712,21250
CMG,20180723,23-07-18,18.2448,18.6792,17.8104,18.2449,16600
CMG,20180720,20-07-18,18.2448,19.1136,17.8973,18.5056,13090
CMG,20180719,19-07-18,19.1136,19.2005,18.853,18.8531,20900
CMG,20180718,18-07-18,18.071,19.1136,17.8104,19.1137,106690
CMG,20180717,17-07-18,17.2022,17.9842,17.1154,17.9843,49110
CMG,20180716,16-07-18,17.2891,17.2891,17.0285,17.2023,13950
CMG,20180713,13-07-18,16.5072,17.0285,16.5072,17.0286,19940
CMG,20180712,12-07-18,17.0285,17.0719,16.5072,16.8983,2130
CMG,20180711,11-07-18,16.5072,17.2022,16.3334,17.0286,24690
