<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
VCB,20200218,18-02-20,89.6,89.6,89,89.4,432880
VCB,20200217,17-02-20,89.3,89.9,89.1,89.4,343900
VCB,20200214,14-02-20,89,89.8,89,89.3,432800
VCB,20200213,13-02-20,89.2,89.5,88.8,89.3,633270
VCB,20200212,12-02-20,89.8,89.8,89.1,89.4,609750
VCB,20200211,11-02-20,89,89.5,88.9,89.2,520210
VCB,20200210,10-02-20,89.2,89.5,88.5,88.9,607060
VCB,20200207,07-02-20,89.8,90.8,89,90,1170540
VCB,20200206,06-02-20,89.4,90.9,88.8,89.4,889570
VCB,20200205,05-02-20,90.2,90.4,88.8,88.9,731310
VCB,20200204,04-02-20,89,89.8,87.7,89.8,1118410
VCB,20200203,03-02-20,88.7,90.2,83,88.7,1457070
VCB,20200131,31-01-20,88,89.8,87.7,88.7,1270160
VCB,20200130,30-01-20,92.1,92.4,87,88.9,3541560
VCB,20200122,22-01-20,94,95,93.1,93.4,877710
VCB,20200121,21-01-20,93.9,94.6,93.6,94,749590
VCB,20200120,20-01-20,94.5,94.8,93.5,94,832190
VCB,20200117,17-01-20,89.5,94.5,89.5,94.5,2219790
VCB,20200116,16-01-20,89.3,90.3,88.9,89.5,1171580
VCB,20200115,15-01-20,89.6,89.6,88.8,89.3,1471860
VCB,20200114,14-01-20,89.5,90,89.1,89.4,1001130
VCB,20200113,13-01-20,89,89.8,89,89.4,1044640
VCB,20200110,10-01-20,88.7,90.4,87.9,89.5,1526920
VCB,20200109,09-01-20,87.7,88.9,87.7,88.7,722670
VCB,20200108,08-01-20,86.9,87.9,86.2,87,722280
VCB,20200107,07-01-20,87,87.9,85.4,87.8,1013270
VCB,20200106,06-01-20,89.2,89.5,87.5,87.5,880110
VCB,20200103,03-01-20,91.5,91.8,89.9,89.9,536130
VCB,20200102,02-01-20,90.2,91.4,89.7,90.8,386290
VCB,20191231,31-12-19,90.6,91.1,90.1,90.2,230770
VCB,20191230,30-12-19,90.5,92.2,90,91,660140
VCB,20191227,27-12-19,88.5142,89.7036,87.523,89.7036,498870
VCB,20191226,26-12-19,89.7036,89.7036,88.2168,88.6133,404110
VCB,20191225,25-12-19,89.208,90.1001,88.2168,89.1089,230880
VCB,20191224,24-12-19,90.001,90.001,88.1177,89.208,507600
VCB,20191223,23-12-19,88.1177,90.1992,88.1177,90.1001,937250
VCB,20191220,20-12-19,87.2256,87.7212,87.0274,87.523,389360
VCB,20191219,19-12-19,85.937,87.4238,85.2432,87.2256,1014960
VCB,20191218,18-12-19,84.6399,85.9284,84.5408,85.937,845740
VCB,20191217,17-12-19,85.6397,86.2344,84.5494,84.5494,266250
VCB,20191216,16-12-19,87.6221,87.6221,84.252,85.2432,665550
VCB,20191213,13-12-19,87.3247,87.7212,86.73,87.6221,746800
VCB,20191212,12-12-19,85.3423,87.2256,85.2432,86.73,464750
VCB,20191211,11-12-19,85.2432,85.2432,84.4502,85.1441,415080
VCB,20191210,10-12-19,84.5494,85.1441,84.252,84.6485,512290
VCB,20191209,09-12-19,84.1444,84.9373,83.6488,84.4502,400740
VCB,20191206,06-12-19,84.0538,84.4502,83.6573,84.1529,256400
VCB,20191205,05-12-19,84.252,84.9458,83.8555,84.0538,378490
VCB,20191204,04-12-19,81.1711,84.0453,80.7747,83.9546,376730
VCB,20191203,03-12-19,82.2696,83.3599,81.2784,81.2784,635370
VCB,20191202,02-12-19,84.5494,84.9458,82.2696,82.7652,438800
VCB,20191129,29-11-19,84.8467,85.045,84.252,84.5494,318000
VCB,20191128,28-11-19,85.2432,85.5406,84.1529,84.5494,494650
VCB,20191127,27-11-19,84.7476,86.2344,84.5494,85.5406,484360
VCB,20191126,26-11-19,83.748,85.0364,83.748,83.9546,727130
VCB,20191125,25-11-19,84.7476,85.2432,81.8731,83.7564,1445550
VCB,20191122,22-11-19,84.7476,87.7212,84.4502,84.7476,1346230
VCB,20191121,21-11-19,88.3159,88.9106,86.73,86.73,1000670
VCB,20191120,20-11-19,90.1992,90.1992,88.7124,88.7124,516280
VCB,20191119,19-11-19,87.2256,90.1992,87.2256,90.1992,526560
VCB,20191118,18-11-19,88.7035,89.0999,86.7213,86.8291,700550
VCB,20191115,15-11-19,89.199,90.1901,88.6043,88.9106,565270
VCB,20191114,14-11-19,89.7036,90.5957,89.4062,90.1001,375320
VCB,20191113,13-11-19,91.3886,91.3886,89.208,89.7036,706550
VCB,20191112,12-11-19,90.5865,91.2803,90.4874,90.893,595820
VCB,20191111,11-11-19,90.9922,90.9922,90.1992,90.4966,423790
VCB,20191108,08-11-19,90.4966,91.0913,90.001,90.6948,416510
VCB,20191107,07-11-19,90.1992,91.0913,90.1992,90.4966,360850
VCB,20191106,06-11-19,90.001,91.4878,89.9018,90.1992,673230
VCB,20191105,05-11-19,91.2895,91.686,89.9018,90.001,616630
VCB,20191104,04-11-19,88.5142,91.686,88.5142,91.1904,1091260
VCB,20191101,01-11-19,86.9282,88.6133,86.73,88.0186,1071470
VCB,20191031,31-10-19,87.3159,87.7124,86.8204,86.9282,319340
VCB,20191030,30-10-19,85.3423,87.4238,85.3423,87.0274,607710
VCB,20191029,29-10-19,86.6309,86.73,85.5406,85.6397,702620
VCB,20191028,28-10-19,87.2256,87.4238,86.6309,86.6309,383850
VCB,20191025,25-10-19,86.1353,87.7212,85.8379,87.2256,838210
VCB,20191024,24-10-19,84.5494,86.2344,84.3511,86.1353,660180
VCB,20191023,23-10-19,84.7476,85.045,83.8555,84.5494,538120
VCB,20191022,22-10-19,83.459,85.045,83.459,84.6485,473090
VCB,20191021,21-10-19,84.1444,84.1444,82.856,83.459,561470
VCB,20191018,18-10-19,84.7476,85.045,84.0538,84.252,417240
VCB,20191017,17-10-19,85.631,85.631,84.0453,84.4502,1023870
VCB,20191016,16-10-19,85.3337,85.5319,84.9373,85.3423,668740
VCB,20191015,15-10-19,84.2435,84.6399,83.9462,84.4502,648400
VCB,20191014,14-10-19,84.7476,85.2432,84.252,84.252,620800
VCB,20191011,11-10-19,83.7564,84.6485,83.6573,84.5494,730370
VCB,20191010,10-10-19,84.1444,84.4417,83.748,83.8555,753670
VCB,20191009,09-10-19,84.3511,84.9458,83.7564,83.7564,860160
VCB,20191008,08-10-19,81.2702,84.5408,82.0631,84.3511,1461940
VCB,20191007,07-10-19,81.2784,83.7564,82.0714,82.0714,1134390
VCB,20191004,04-10-19,81.2784,82.7652,81.0802,82.2696,1121700
VCB,20191003,03-10-19,81.0802,81.2784,79.8907,81.2784,1003810
VCB,20191002,02-10-19,82.6661,82.9634,80.981,81.2784,1224650
VCB,20191001,01-10-19,81.3775,82.8643,81.0802,82.6661,795100
VCB,20190930,30-09-19,82.1622,82.5586,81.1711,81.3775,775770
VCB,20190927,27-09-19,80.5846,82.3687,80.089,82.1705,1388490
VCB,20190926,26-09-19,79.9898,80.5846,79.5934,80.2872,1040190
VCB,20190925,25-09-19,79.288,80.18,78.6933,79.9898,729340
VCB,20190924,24-09-19,78.7925,80.0809,78.1978,79.8907,791470
VCB,20190923,23-09-19,80.8819,81.1793,78.3048,78.3048,1187100
VCB,20190920,20-09-19,80.7828,82.0714,80.2872,80.2872,2794080
VCB,20190919,19-09-19,80.2872,80.981,79.7916,80.7828,527230
VCB,20190918,18-09-19,80.3782,81.7658,79.7836,79.8907,809820
VCB,20190917,17-09-19,79.9818,80.5764,79.7836,80.3863,896290
VCB,20190916,16-09-19,81.1793,81.9722,80.089,80.2872,697310
VCB,20190913,13-09-19,79.0978,81.2784,79.0978,81.1793,1408780
VCB,20190912,12-09-19,77.8092,78.8004,77.8092,78.8004,800240
VCB,20190911,11-09-19,76.612,77.8014,76.612,77.5118,141450
VCB,20190910,10-09-19,76.5129,78.4951,76.4138,77.0162,651950
VCB,20190909,09-09-19,76.612,76.7111,76.3147,76.5206,236440
VCB,20190906,06-09-19,77.3136,77.3136,76.3224,76.6198,287990
VCB,20190905,05-09-19,76.5129,78.0987,76.5129,76.9171,408900
VCB,20190904,04-09-19,76.818,76.818,76.2233,76.6198,527770
VCB,20190903,03-09-19,77.1154,77.2145,76.025,77.1154,580830
VCB,20190830,30-08-19,76.2156,77.0085,76.3147,77.0162,280130
VCB,20190829,29-08-19,76.2233,76.7189,75.8268,76.1242,422240
VCB,20190828,28-08-19,76.1242,76.6198,76.1242,76.3224,588810
VCB,20190827,27-08-19,77.5118,78.1066,75.3312,75.8268,1116480
VCB,20190826,26-08-19,77.5118,77.9083,76.818,77.1154,672220
VCB,20190823,23-08-19,79.288,79.4862,78.4951,78.503,451500
VCB,20190822,22-08-19,79.4942,79.6925,78.8995,79.296,762090
VCB,20190821,21-08-19,76.2233,79.5934,76.025,79.296,1927720
VCB,20190820,20-08-19,77.1154,77.1154,76.025,76.2233,453760
VCB,20190819,19-08-19,77.2145,77.8092,76.025,76.1242,692740
VCB,20190816,16-08-19,77.1154,77.9083,77.1154,77.2145,551180
VCB,20190815,15-08-19,73.9435,78.3048,73.9435,78.3048,510330
VCB,20190814,14-08-19,77.3136,77.3136,75.6286,75.6286,354750
VCB,20190813,13-08-19,76.5206,76.818,75.2321,75.6286,809300
VCB,20190812,12-08-19,77.8014,78.0987,76.5129,77.0162,475000
VCB,20190809,09-08-19,78.0074,78.7013,77.7101,77.8092,638630
VCB,20190808,08-08-19,77.8092,79.0978,77.4127,77.8092,612530
VCB,20190807,07-08-19,75.6286,77.7101,75.6286,77.7101,567830
VCB,20190806,06-08-19,75.7277,76.2233,75.133,75.6286,1172520
VCB,20190805,05-08-19,78.503,78.9986,76.4215,76.7189,857570
VCB,20190802,02-08-19,78.9907,79.7836,78.396,78.4039,680000
VCB,20190801,01-08-19,79.4942,79.7916,78.9986,79.7916,538850
VCB,20190731,31-07-19,79.288,79.7836,78.8916,79.4942,512820
VCB,20190730,30-07-19,81.2702,81.7658,79.8827,79.8907,1133490
VCB,20190729,29-07-19,77.8092,80.2872,77.611,80.2872,986830
VCB,20190726,26-07-19,77.0162,78.9986,76.818,77.8092,942260
VCB,20190725,25-07-19,76.2156,77.1076,76.0174,77.0162,457360
VCB,20190724,24-07-19,78.8004,78.8004,75.8268,76.2233,1380620
VCB,20190723,23-07-19,78.2057,78.6022,77.8092,78.2057,626060
VCB,20190722,22-07-19,78.3048,78.8004,78.0074,78.3048,930520
VCB,20190719,19-07-19,75.2321,79.0978,75.7277,78.3048,1316760
VCB,20190718,18-07-19,75.2321,76.5206,74.9347,75.7277,858680
VCB,20190717,17-07-19,75.8192,76.4138,75.1254,75.5294,802350
VCB,20190716,16-07-19,74.8281,77.3058,74.7289,76.5206,1901200
VCB,20190715,15-07-19,73.3488,74.34,73.0514,74.34,1089930
VCB,20190712,12-07-19,73.3414,73.837,72.945,73.0514,926210
VCB,20190711,11-07-19,71.9611,73.9435,71.9611,73.3488,1286980
VCB,20190710,10-07-19,71.862,72.0602,71.2673,71.862,639160
VCB,20190709,09-07-19,70.8708,71.2673,69.9787,71.2673,668550
VCB,20190708,08-07-19,71.3664,71.6638,70.3752,70.6726,723300
VCB,20190705,05-07-19,71.8548,71.9539,71.3592,71.9611,425620
VCB,20190704,04-07-19,69.8796,71.862,69.0866,71.862,1125010
VCB,20190703,03-07-19,69.8726,70.3681,68.9806,68.9875,796720
VCB,20190702,02-07-19,69.8796,70.8708,69.6814,69.8796,363020
VCB,20190701,01-07-19,70.6726,71.2673,70.2761,70.6726,565640
VCB,20190628,28-06-19,69.8796,71.3664,67.7981,69.8796,830140
VCB,20190627,27-06-19,68.8884,70.3752,68.7893,68.8884,1187150
VCB,20190626,26-06-19,69.8796,71.862,69.8796,69.8796,918850
VCB,20190625,25-06-19,72.1594,72.1594,71.3664,71.7629,390840
VCB,20190624,24-06-19,70.8708,73.1506,70.3752,72.3576,1407410
VCB,20190621,21-06-19,70.3752,71.3664,70.3752,70.3752,1785930
VCB,20190620,20-06-19,69.0866,70.8708,68.9875,70.8708,934290
VCB,20190619,19-06-19,69.1858,70.0778,68.7893,69.1858,767310
VCB,20190618,18-06-19,68.3928,69.8796,67.5998,69.6814,958120
VCB,20190617,17-06-19,68.5841,69.6743,68.3859,68.591,1018520
VCB,20190614,14-06-19,66.8993,68.9806,66.701,68.591,2478770
VCB,20190613,13-06-19,66.4104,66.906,65.8157,66.7078,546960
VCB,20190612,12-06-19,66.8069,66.906,66.3113,66.4104,212910
VCB,20190611,11-06-19,65.9148,66.906,65.9148,66.8069,280100
VCB,20190610,10-06-19,66.2055,66.8993,65.4126,66.113,585460
VCB,20190607,07-06-19,65.9082,66.4037,64.6197,65.0227,490880
VCB,20190606,06-06-19,66.113,66.113,64.428,65.3201,394550
VCB,20190605,05-06-19,66.6019,66.8993,66.1064,66.113,269120
VCB,20190604,04-06-19,65.4126,66.8993,65.3135,66.6086,387780
VCB,20190603,03-06-19,65.9148,66.6086,63.4368,65.9148,593660
VCB,20190531,31-05-19,66.8993,67.3948,66.2055,66.6086,712090
VCB,20190530,30-05-19,66.8993,67.4939,66.701,67.1042,320900
VCB,20190529,29-05-19,67.0051,67.5007,66.6086,66.906,313510
VCB,20190528,28-05-19,66.4104,67.9963,66.2122,66.8069,664400
VCB,20190527,27-05-19,66.4104,67.2034,65.9148,66.8069,341320
VCB,20190524,24-05-19,66.7078,67.4016,65.5183,65.9148,931250
VCB,20190523,23-05-19,66.8001,67.3948,66.5028,67.0051,378440
VCB,20190522,22-05-19,66.6019,67.9895,66.4037,66.6086,662700
VCB,20190521,21-05-19,67.2957,67.7912,67.0975,67.1042,473170
VCB,20190520,20-05-19,66.2122,67.5007,66.113,67.2034,607060
VCB,20190517,17-05-19,66.2122,66.4104,66.0139,66.2122,449040
VCB,20190516,16-05-19,66.2122,66.8069,66.2122,66.2122,412210
VCB,20190515,15-05-19,66.113,66.8069,65.9148,66.2122,734230
VCB,20190514,14-05-19,64.8179,66.0073,64.8179,66.0139,628480
VCB,20190513,13-05-19,65.221,65.5183,65.0227,65.3201,475420
VCB,20190510,10-05-19,64.9171,65.5117,64.6197,65.0227,554370
VCB,20190509,09-05-19,64.8245,65.4192,64.5271,64.9236,659180
VCB,20190508,08-05-19,64.0251,65.0162,64.0251,64.5271,947120
VCB,20190507,07-05-19,65.7099,66.4037,64.2233,65.0227,1103060
VCB,20190506,06-05-19,65.6174,66.2122,65.3201,65.7166,364560
VCB,20190503,03-05-19,66.2055,66.6019,65.5117,66.113,789780
VCB,20190502,02-05-19,67.0051,67.3025,65.8157,66.3113,628430
VCB,20190426,26-04-19,67.2034,67.699,66.906,67.3025,277260
VCB,20190425,25-04-19,67.8904,67.8904,67.0975,67.1042,348700
VCB,20190424,24-04-19,66.906,68.591,66.906,67.8972,684540
VCB,20190423,23-04-19,67.4016,67.4016,65.5183,66.906,1260620
VCB,20190422,22-04-19,66.5095,67.5007,66.4104,67.3025,313210
VCB,20190419,19-04-19,67.3025,67.8972,67.3025,67.4016,232550
VCB,20190418,18-04-19,66.906,68.0954,66.906,67.3025,554820
VCB,20190417,17-04-19,67.3025,67.5998,66.4104,67.4016,516710
VCB,20190416,16-04-19,67.4016,67.4016,65.8157,66.8069,404640
VCB,20190412,12-04-19,67.9963,67.9963,67.0051,67.4016,355400
VCB,20190411,11-04-19,68.3928,68.3928,67.1042,67.8972,405090
VCB,20190410,10-04-19,68.8884,68.8884,68.1946,68.2937,719030
VCB,20190409,09-04-19,69.0866,69.384,68.7893,69.1858,759180
VCB,20190408,08-04-19,67.4939,69.0797,67.2957,69.0866,1121900
VCB,20190405,05-04-19,67.1966,67.593,67.1966,67.5007,477530
VCB,20190404,04-04-19,67.0975,67.2957,66.2055,67.1042,948960
VCB,20190403,03-04-19,66.8993,66.9984,65.9082,66.6086,445650
VCB,20190402,02-04-19,67.4016,67.8972,66.906,66.906,556970
VCB,20190401,01-04-19,67.3025,67.3025,67.0051,67.2034,684060
VCB,20190329,29-03-19,66.4104,66.906,66.2122,66.7078,678050
VCB,20190328,28-03-19,65.1153,66.1064,64.8179,66.113,742470
VCB,20190327,27-03-19,65.3201,65.3201,64.1306,64.9236,538180
VCB,20190326,26-03-19,65.5183,65.9148,64.9236,64.9236,1127550
VCB,20190325,25-03-19,64.428,65.4192,63.4368,64.9236,1635900
VCB,20190322,22-03-19,66.2122,66.4104,65.9148,66.3113,1375420
VCB,20190321,21-03-19,66.3046,67.2957,65.9082,66.0139,1525770
VCB,20190320,20-03-19,66.1064,66.6019,65.6108,66.113,2441040
VCB,20190319,19-03-19,67.0051,67.0051,66.113,66.2122,1390640
VCB,20190318,18-03-19,65.9082,67.1966,65.9082,67.0051,1936700
VCB,20190315,15-03-19,66.6086,66.6086,65.4192,65.4192,2616060
VCB,20190314,14-03-19,64.6262,66.4104,63.9324,66.4104,2271650
VCB,20190313,13-03-19,64.4215,64.6197,63.926,64.6262,1680350
VCB,20190312,12-03-19,62.4456,64.2298,62.1482,64.2298,2194380
VCB,20190311,11-03-19,61.8446,62.142,61.3491,62.0491,1020600
VCB,20190308,08-03-19,61.8509,62.4456,61.5535,62.2474,997370
VCB,20190307,07-03-19,62.5384,63.2322,62.0429,62.5447,1897450
VCB,20190306,06-03-19,62.5384,62.7366,61.3491,62.1482,1081870
VCB,20190305,05-03-19,62.2474,63.2386,61.95,62.4456,1576750
VCB,20190304,04-03-19,61.6526,62.4456,61.6526,62.2474,1347480
VCB,20190301,01-03-19,60.4571,61.6464,60.2589,61.6526,713500
VCB,20190228,28-02-19,61.3553,61.95,59.9676,59.9676,2027080
VCB,20190227,27-02-19,62.2474,62.4456,61.0579,61.3553,1148480
VCB,20190226,26-02-19,62.8421,62.9412,61.3553,62.4456,1976570
VCB,20190225,25-02-19,61.95,63.3377,61.7518,62.8421,2079790
VCB,20190222,22-02-19,59.6702,61.8509,59.472,61.4544,2502840
VCB,20190221,21-02-19,58.9705,59.5651,58.574,59.5711,2044240
VCB,20190220,20-02-19,58.7722,59.0696,58.3758,58.5799,818480
VCB,20190219,19-02-19,59.472,59.6702,58.4808,58.4808,1304520
VCB,20190218,18-02-19,58.9764,59.472,58.9764,59.472,1027840
VCB,20190215,15-02-19,59.472,59.472,58.679,58.7782,1249180
VCB,20190214,14-02-19,59.2678,59.7633,59.0696,59.6702,1629070
VCB,20190213,13-02-19,58.0843,59.3729,58.0843,59.2738,1853680
VCB,20190212,12-02-19,57.5829,58.4749,57.2856,58.0843,1683680
VCB,20190211,11-02-19,56.4927,57.682,56.2945,57.5887,1395030
VCB,20190201,01-02-19,56.4984,56.8949,56.0028,56.0028,827040
VCB,20190131,31-01-19,56.3002,56.8949,56.3002,56.3002,1147760
VCB,20190130,30-01-19,56.1954,56.6909,56.1954,56.201,1152720
VCB,20190129,29-01-19,55.0061,56.1954,54.7087,56.201,973050
VCB,20190128,28-01-19,55.5072,55.5072,55.0116,55.0116,336990
VCB,20190125,25-01-19,55.0116,55.6063,54.9125,55.309,1008850
VCB,20190124,24-01-19,54.9125,55.1107,54.516,54.9125,463870
VCB,20190123,23-01-19,54.4169,55.0116,54.4169,54.9125,514720
VCB,20190122,22-01-19,55.5016,55.5016,54.7087,54.7142,398340
VCB,20190121,21-01-19,54.1195,55.7054,54.0204,55.309,870530
VCB,20190118,18-01-19,54.7142,54.9125,54.3178,54.3178,542400
VCB,20190117,17-01-19,54.8078,55.2043,54.6096,54.7142,460060
VCB,20190116,16-01-19,54.9125,55.8046,54.516,54.9125,706160
VCB,20190115,15-01-19,54.8134,55.6063,54.7142,55.4081,1071080
VCB,20190114,14-01-19,54.7142,55.0116,54.4169,54.8134,759980
VCB,20190111,11-01-19,54.7087,55.0061,54.4114,54.7142,1115410
VCB,20190110,10-01-19,55.309,55.309,54.516,54.516,794870
VCB,20190109,09-01-19,55.0116,55.6063,54.3178,55.309,1136370
VCB,20190108,08-01-19,54.516,54.7142,54.0204,54.516,1318810
VCB,20190107,07-01-19,54.8078,55.0061,54.015,54.1195,1175810
VCB,20190104,04-01-19,52.831,53.9213,52.1371,53.9213,1307310
VCB,20190103,03-01-19,53.5194,53.6185,52.231,53.1283,1071350
VCB,20190102,02-01-19,53.123,53.8167,53.0239,53.1283,1081640
VCB,20181228,28-12-18,53.3266,54.0204,52.831,53.0292,781690
VCB,20181227,27-12-18,53.5248,53.8222,53.0292,53.0292,571770
VCB,20181226,26-12-18,52.1371,53.0292,52.1371,52.3354,782180
VCB,20181225,25-12-18,51.5372,52.5283,50.5461,52.2362,1964060
VCB,20181224,24-12-18,54.015,54.4114,52.6274,52.6327,864160
VCB,20181221,21-12-18,54.0204,54.0204,53.3266,54.0204,1690120
VCB,20181220,20-12-18,53.8167,54.7087,53.8167,54.1195,877260
VCB,20181219,19-12-18,54.6151,54.9125,53.6239,53.9213,1131780
VCB,20181218,18-12-18,53.6185,55.0061,53.6185,54.6151,1459730
VCB,20181217,17-12-18,55.5072,55.9037,54.3178,54.3178,1787440
VCB,20181214,14-12-18,56.994,57.0931,56.0028,56.0028,880580
VCB,20181213,13-12-18,57.7811,57.8802,57.0874,57.0931,851900
VCB,20181212,12-12-18,56.7958,57.4896,56.3002,57.4896,1466430
VCB,20181211,11-12-18,56.3993,56.6966,55.7054,56.3002,1119050
VCB,20181210,10-12-18,56.6966,56.8949,56.1019,56.3993,1050910
VCB,20181207,07-12-18,56.8891,57.1865,56.5918,56.6966,835390
VCB,20181206,06-12-18,56.8949,57.4896,56.201,56.3993,2258320
VCB,20181205,05-12-18,56.4984,57.6878,56.0028,57.2914,2014850
VCB,20181204,04-12-18,57.2856,57.7811,56.5918,57.0931,1367410
VCB,20181203,03-12-18,56.201,57.4896,55.7054,57.4896,2226730
VCB,20181130,30-11-18,54.4169,55.5072,54.3178,54.9125,1430640
VCB,20181129,29-11-18,55.1107,55.9037,54.516,54.516,2360280
VCB,20181128,28-11-18,52.9247,54.6096,52.9247,54.6151,1483680
VCB,20181127,27-11-18,53.9213,54.2186,52.7318,52.9301,1284900
VCB,20181126,26-11-18,53.5248,53.8222,53.2274,53.5248,673900
VCB,20181123,23-11-18,54.2186,54.516,53.5248,53.5248,897050
VCB,20181122,22-11-18,54.516,55.0116,54.2186,54.3178,961120
VCB,20181121,21-11-18,52.6327,54.9125,52.5336,54.9125,1908000
VCB,20181120,20-11-18,53.5248,53.5248,52.831,53.3266,1086240
VCB,20181119,19-11-18,53.5248,53.5248,52.7318,53.5248,1145500
VCB,20181116,16-11-18,53.5194,53.6185,52.6274,52.7318,1227840
VCB,20181115,15-11-18,52.7318,53.1283,52.038,52.9301,828510
VCB,20181114,14-11-18,53.123,53.8167,52.3301,52.7318,530120
VCB,20181113,13-11-18,52.8256,53.8167,52.8256,53.1283,601520
VCB,20181112,12-11-18,53.5194,54.1141,52.3301,54.1195,687980
VCB,20181109,09-11-18,54.7142,55.2098,53.8222,53.8222,885690
VCB,20181108,08-11-18,56.1954,56.2945,55.2043,55.2098,575720
VCB,20181107,07-11-18,55.309,55.7054,54.6151,55.0116,668290
VCB,20181106,06-11-18,56.4984,56.4984,55.309,55.309,667710
VCB,20181105,05-11-18,55.4081,56.0028,55.1107,56.0028,873020
VCB,20181102,02-11-18,54.5105,55.7989,54.5105,55.7054,1136910
VCB,20181101,01-11-18,55.309,55.4081,54.3178,54.516,1221200
VCB,20181031,31-10-18,53.7176,56.1954,53.7176,55.1107,1245750
VCB,20181030,30-10-18,52.4292,53.8167,52.231,53.723,1337430
VCB,20181029,29-10-18,52.831,53.4257,52.038,52.4345,1261730
VCB,20181026,26-10-18,55.4081,55.4081,53.0292,53.0292,1220360
VCB,20181025,25-10-18,52.5336,54.7142,52.5336,54.3178,1744120
VCB,20181024,24-10-18,55.309,56.1019,55.0116,55.0116,1474260
VCB,20181023,23-10-18,56.4984,56.7958,53.5248,55.309,2346810
VCB,20181022,22-10-18,57.9794,58.2767,56.5918,56.5975,1204690
VCB,20181019,19-10-18,56.4927,58.0785,56.4927,57.1922,1188910
VCB,20181018,18-10-18,58.4808,58.679,57.3905,57.4896,1605080
VCB,20181017,17-10-18,58.6731,59.3669,58.574,58.679,1293490
VCB,20181016,16-10-18,58.4749,59.0696,58.3758,58.679,1079700
VCB,20181015,15-10-18,59.2678,59.466,58.1776,58.5799,1155630
VCB,20181012,12-10-18,56.4984,59.3729,56.4984,59.3729,2266290
VCB,20181011,11-10-18,57.1865,59.466,56.9883,57.1922,3432840
VCB,20181010,10-10-18,61.3491,61.4482,60.8535,61.157,781330
VCB,20181009,09-10-18,61.25,61.6464,61.0518,61.157,868060
VCB,20181008,08-10-18,61.4482,61.8446,61.0518,61.0579,1347760
VCB,20181005,05-10-18,61.9438,62.4393,61.5473,61.5535,1633520
VCB,20181004,04-10-18,61.6518,62.6304,61.4561,61.6525,2298750
VCB,20181003,03-10-18,62.0432,62.1411,61.1625,61.6525,1034920
VCB,20181002,02-10-18,61.1625,61.7497,60.8689,61.6525,1601040
VCB,20181001,01-10-18,62.1411,62.1411,61.1625,61.1632,1932610
VCB,20180928,28-09-18,62.3368,62.6304,61.6518,61.6525,2104400
VCB,20180927,27-09-18,62.0432,62.8261,61.8475,62.044,2121040
VCB,20180926,26-09-18,63.0218,63.5111,62.4347,62.4354,2099660
VCB,20180925,25-09-18,63.0218,63.8047,63.0218,63.0226,1031520
VCB,20180924,24-09-18,64.0983,64.294,63.4133,63.8055,1094970
VCB,20180921,21-09-18,63.609,64.294,62.6304,63.2183,4889170
VCB,20180920,20-09-18,61.9454,63.2176,61.9454,63.0226,1709890
VCB,20180919,19-09-18,62.3368,62.3368,61.7497,61.9461,1075000
VCB,20180918,18-09-18,61.1625,61.9454,60.9668,61.9461,1077110
VCB,20180917,17-09-18,62.6304,62.6304,61.5539,61.5547,1007490
VCB,20180914,14-09-18,61.8475,63.0218,61.8475,62.6312,2405940
VCB,20180913,13-09-18,61.4561,62.0432,61.2604,61.5547,1069800
VCB,20180912,12-09-18,61.8475,62.239,61.1625,61.2611,1590110
VCB,20180911,11-09-18,60.1839,61.7497,60.1839,61.6525,1543540
VCB,20180910,10-09-18,60.6732,61.2604,59.7925,60.6739,1505560
VCB,20180907,07-09-18,58.8139,60.8689,58.8139,60.6739,1595530
VCB,20180906,06-09-18,59.3032,59.6946,58.9117,59.0103,796450
VCB,20180905,05-09-18,59.6946,60.4775,59.0096,59.3039,1766180
VCB,20180904,04-09-18,61.1625,61.2604,59.5967,59.6953,2050280
VCB,20180831,31-08-18,62.4347,62.6304,60.6732,61.1632,1949400
VCB,20180830,30-08-18,61.7497,62.8261,61.0646,62.4354,1336350
VCB,20180829,29-08-18,62.5325,62.7283,61.7497,61.7504,1117930
VCB,20180828,28-08-18,62.1411,62.924,61.5539,62.6312,2588320
VCB,20180827,27-08-18,61.1625,62.1411,61.0646,61.7504,1805900
VCB,20180824,24-08-18,61.2604,61.2604,60.4775,60.6739,1779380
VCB,20180823,23-08-18,60.6732,61.4561,60.2818,61.2611,1301270
VCB,20180822,22-08-18,61.4561,61.6518,60.5753,60.5761,1490660
VCB,20180821,21-08-18,59.6946,61.3582,59.6946,61.359,1724610
VCB,20180820,20-08-18,60.6732,61.1625,60.086,60.0868,1601770
VCB,20180817,17-08-18,59.7925,61.5539,59.4989,60.6739,2711770
VCB,20180816,16-08-18,58.716,59.6946,57.6395,59.3039,3426320
VCB,20180815,15-08-18,61.8475,62.0432,59.2053,59.3039,3238040
VCB,20180814,14-08-18,62.4347,62.4347,61.3582,61.4568,1274800
VCB,20180813,13-08-18,61.6518,62.4347,60.8689,62.4354,2397270
VCB,20180810,10-08-18,59.6946,62.1411,59.6946,62.1418,3849630
VCB,20180809,09-08-18,60.7711,61.3582,59.9882,59.9889,2508810
VCB,20180808,08-08-18,60.2818,61.0646,59.6946,60.7718,2193510
VCB,20180807,07-08-18,57.5417,60.5753,57.346,60.1846,5488590
