<Ticker>,<DTYYYYMMDD>,<Date>,<Open>,<High>,<Low>,<Close>,<Volume>
MSN,20200325,25-03-20,49,49.7,48.5,49.1,2857290
MSN,20200324,24-03-20,48.5,49.1,48.3,49.1,3558350
MSN,20200323,23-03-20,48.1,49.2,46.4,49.2,5025020
MSN,20200320,20-03-20,49,49.2,47.8,49.2,4120820
MSN,20200319,19-03-20,48.5,49.2,48.05,49.2,3350310
MSN,20200318,18-03-20,49.5,49.7,48.8,49.4,2170340
MSN,20200317,17-03-20,49.5,49.5,47.7,49.5,3877150
MSN,20200316,16-03-20,49,49.8,47.5,49.5,3216820
MSN,20200313,13-03-20,46.5,49.95,46.5,49.85,3783330
MSN,20200312,12-03-20,47.2,49.95,46.5,49.95,4072710
MSN,20200311,11-03-20,53.3,53.3,49.2,49.95,2637580
MSN,20200310,10-03-20,52.9,53.8,52,52.4,2386840
MSN,20200309,09-03-20,53,56.8,51,52,4205130
MSN,20200306,06-03-20,50.8,54.4,50.1,54.4,2794380
MSN,20200305,05-03-20,49.45,52,49.15,50.9,1780900
MSN,20200304,04-03-20,48.9,49.35,48.65,49,909830
MSN,20200303,03-03-20,49.2,49.8,48.5,49,1225730
MSN,20200302,02-03-20,48.35,49,47.85,49,1588150
MSN,20200228,28-02-20,49.7,49.7,47.7,49,2255610
MSN,20200227,27-02-20,49.2,49.8,48.8,49.7,1642080
MSN,20200226,26-02-20,49.8,50.3,49,49.75,1252450
MSN,20200225,25-02-20,50.5,51.3,49.8,50.6,896710
MSN,20200224,24-02-20,51.6,52.5,51,51.1,1429040
MSN,20200221,21-02-20,51.5,54,51.5,53,2061050
MSN,20200220,20-02-20,50.9,51.4,50.4,51.1,1365480
MSN,20200219,19-02-20,49.6,51.7,49.6,50.4,1818680
MSN,20200218,18-02-20,49.2,49.7,49.2,49.7,591220
MSN,20200217,17-02-20,49.8,49.8,48.95,49.7,1492320
MSN,20200214,14-02-20,50.2,50.2,49.45,49.8,1120310
MSN,20200213,13-02-20,50.7,50.9,50.1,50.2,547970
MSN,20200212,12-02-20,50,50.7,50,50.5,804720
MSN,20200211,11-02-20,49.2,51.7,49.2,49.9,2081860
MSN,20200210,10-02-20,49.9,49.9,48.8,49.9,600280
MSN,20200207,07-02-20,49.8,49.9,48.8,49.9,932290
MSN,20200206,06-02-20,49.95,49.95,47.5,49.9,2389970
MSN,20200205,05-02-20,50.5,50.5,49.2,50,750710
MSN,20200204,04-02-20,50.1,51,49.5,50,744900
MSN,20200203,03-02-20,50,50,46.6,50,1290570
MSN,20200131,31-01-20,50,51.7,50,50.1,791350
MSN,20200130,30-01-20,53,53,50,50.1,1591110
MSN,20200122,22-01-20,54.2,54.6,53.3,53.4,540210
MSN,20200121,21-01-20,54.3,54.9,54.1,54.5,369330
MSN,20200120,20-01-20,55,55.1,53,54.3,541490
MSN,20200117,17-01-20,56.1,56.4,55,55,496940
MSN,20200116,16-01-20,56.5,56.9,56.2,56.2,290210
MSN,20200115,15-01-20,57,57,56,56.5,373290
MSN,20200114,14-01-20,57,57.3,56.6,56.6,349410
MSN,20200113,13-01-20,56.6,57.1,56.4,57,413810
MSN,20200110,10-01-20,57,57.7,56.5,56.5,524930
MSN,20200109,09-01-20,56.6,57.2,56.5,57,505680
MSN,20200108,08-01-20,56.2,56.5,55.6,56,737690
MSN,20200107,07-01-20,56.8,57.3,56.7,56.8,319680
MSN,20200106,06-01-20,57.5,57.5,56.6,56.6,582020
MSN,20200103,03-01-20,57.2,57.7,56.8,57.5,777690
MSN,20200102,02-01-20,56.9,57.4,56.3,57,518870
MSN,20191231,31-12-19,57.1,57.3,55.9,56.5,695750
MSN,20191230,30-12-19,57,58,56.8,57.1,887370
MSN,20191227,27-12-19,56.5,57.4,56,56.9,629490
MSN,20191226,26-12-19,55,58.1,54.9,57,1900250
MSN,20191225,25-12-19,54.8,56.2,54.5,55.7,1310750
MSN,20191224,24-12-19,51.7,54.7,50.2,54.5,1401890
MSN,20191223,23-12-19,55.6,55.9,51.6,51.6,2225100
MSN,20191220,20-12-19,55.6,55.7,54.6,55,1799670
MSN,20191219,19-12-19,56,56.4,55.5,55.6,831960
MSN,20191218,18-12-19,56,57,55,56.4,1110730
MSN,20191217,17-12-19,56.8,56.9,55.7,56.1,1132900
MSN,20191216,16-12-19,57.3,57.8,56.7,56.7,1297380
MSN,20191213,13-12-19,59,59.4,57,58,1736100
MSN,20191212,12-12-19,56,58.8,56,58.5,1874500
MSN,20191211,11-12-19,56.2,57.5,54.4,55.7,2330190
MSN,20191210,10-12-19,60.5,60.9,56.6,56.6,2722140
MSN,20191209,09-12-19,62.3,62.4,60.3,60.5,1422780
MSN,20191206,06-12-19,61.5,63.7,61.3,62.5,1617700
MSN,20191205,05-12-19,62.5,62.5,60.5,62,1458980
MSN,20191204,04-12-19,64.1,64.2,59.9,62.5,5523420
MSN,20191203,03-12-19,68.7,69.1,64.2,64.2,2271640
MSN,20191202,02-12-19,70.5,70.5,69,69,273550
MSN,20191129,29-11-19,69.5,70.4,68.9,70,302310
MSN,20191128,28-11-19,70.6,71,68.6,69.5,608710
MSN,20191127,27-11-19,71.5,72,70.9,71,213600
MSN,20191126,26-11-19,71.8,72.6,71.5,71.5,561680
MSN,20191125,25-11-19,70.6,71.6,70.5,71.5,311430
MSN,20191122,22-11-19,72.6,72.9,69.9,70.5,797010
MSN,20191121,21-11-19,73,73.8,71.5,71.5,843260
MSN,20191120,20-11-19,74,74.5,73.6,73.6,283120
MSN,20191119,19-11-19,74.5,74.9,73.9,74,542900
MSN,20191118,18-11-19,75,75,74.4,74.4,222090
MSN,20191115,15-11-19,75.2,75.2,74.5,74.5,275160
MSN,20191114,14-11-19,74.4,75.3,74.4,75.2,477280
MSN,20191113,13-11-19,75.2,75.2,74.3,74.3,645910
MSN,20191112,12-11-19,74.6,75.2,74.5,75,399080
MSN,20191111,11-11-19,76.7,76.7,74.5,74.5,1140280
MSN,20191108,08-11-19,77.2,77.4,76.6,76.8,586260
MSN,20191107,07-11-19,76,76.5,75.7,76.5,431590
MSN,20191106,06-11-19,75.9,76.7,75.9,76,537760
MSN,20191105,05-11-19,76.3,76.4,75.6,76,764730
MSN,20191104,04-11-19,76.2,77.1,76.2,76.3,890560
MSN,20191101,01-11-19,74.5,76,74.5,75.7,1597000
MSN,20191031,31-10-19,75,75.3,73.8,74.2,908640
MSN,20191030,30-10-19,74.6,74.8,73.8,74,638330
MSN,20191029,29-10-19,74.5,74.9,74,74,483230
MSN,20191028,28-10-19,74.7,75,74.5,74.5,502510
MSN,20191025,25-10-19,75.6,75.6,74.5,74.6,479400
MSN,20191024,24-10-19,76,76,75.2,75.6,272770
MSN,20191023,23-10-19,74.5,76,74.5,75.8,387600
MSN,20191022,22-10-19,75,75.4,74.1,74.4,431650
MSN,20191021,21-10-19,76,76,74.7,75,769240
MSN,20191018,18-10-19,77,77.5,76,76,448610
MSN,20191017,17-10-19,77.8,78,77,77,818380
MSN,20191016,16-10-19,78.5,78.5,77.8,77.8,323340
MSN,20191015,15-10-19,76.6,78.7,76.6,78.2,411850
MSN,20191014,14-10-19,77.2,77.4,76.6,76.6,199640
MSN,20191011,11-10-19,77.3,77.4,76.8,77,560570
MSN,20191010,10-10-19,77,77.5,76.7,77,417560
MSN,20191009,09-10-19,76.9,77.2,76.6,77,223030
MSN,20191008,08-10-19,76.8,77.5,76.6,76.9,258070
MSN,20191007,07-10-19,77.4,77.7,76.5,76.5,357580
MSN,20191004,04-10-19,78,78.5,77.1,77.4,165650
MSN,20191003,03-10-19,77,78,76.4,78,390570
MSN,20191002,02-10-19,79,79,77,77,700310
MSN,20191001,01-10-19,79,79.1,78.1,78.8,246870
MSN,20190930,30-09-19,79.4,79.5,78.5,78.5,562880
MSN,20190927,27-09-19,79,79.9,78.7,79.4,570790
MSN,20190926,26-09-19,78.8,79,78.3,78.5,220020
MSN,20190925,25-09-19,79,79.2,78.6,79,257150
MSN,20190924,24-09-19,79.9,79.9,78.4,79,561260
MSN,20190923,23-09-19,80.2,80.9,79.9,80,485650
MSN,20190920,20-09-19,80.1,80.2,79.1,80.2,816210
MSN,20190919,19-09-19,80.9,81,79.8,80.2,548790
MSN,20190918,18-09-19,76.2,80.9,79,80.9,906280
MSN,20190917,17-09-19,76.2,79.6,77.8,79.5,604250
MSN,20190916,16-09-19,76.2,78,76.5,77.8,333720
MSN,20190913,13-09-19,76.2,76.7,75.9,76.5,432610
MSN,20190912,12-09-19,78,78,76.8,76.8,291870
MSN,20190911,11-09-19,76.2,78.2,76.1,78,569250
MSN,20190910,10-09-19,74,76.4,74,76.1,420710
MSN,20190909,09-09-19,74.5,74.8,73.7,74,267130
MSN,20190906,06-09-19,74.5,75,74,74,242520
MSN,20190905,05-09-19,75,75.2,73.8,74.5,305580
MSN,20190904,04-09-19,75.4,75.5,74,75,255700
MSN,20190903,03-09-19,75.4,75.4,74,74,290930
MSN,20190830,30-08-19,75,75.8,74.9,75.4,181410
MSN,20190829,29-08-19,74.8,75.5,74.8,75,194630
MSN,20190828,28-08-19,75,75.8,74.6,74.8,267990
MSN,20190827,27-08-19,76,76.5,75,75,363230
MSN,20190826,26-08-19,76,76.5,75.2,76,408280
MSN,20190823,23-08-19,78.3,78.3,77,77,134130
MSN,20190822,22-08-19,77,78,76.5,78,398850
MSN,20190821,21-08-19,75.6,77.3,75.6,77,398000
MSN,20190820,20-08-19,77,77,76,76.2,258670
MSN,20190819,19-08-19,77,77.5,76.8,77.1,291070
MSN,20190816,16-08-19,75.2,77.5,75.2,77,405510
MSN,20190815,15-08-19,75.1,76.1,74.6,76.1,487060
MSN,20190814,14-08-19,76.5,76.5,75.6,75.6,432980
MSN,20190813,13-08-19,76,76,74.9,75.6,352420
MSN,20190812,12-08-19,76,76.5,75.5,76,258890
MSN,20190809,09-08-19,74.9,76.4,74.9,76.1,459400
MSN,20190808,08-08-19,73.6,74.8,72.8,74.8,800350
MSN,20190807,07-08-19,76.5,76.4,73.6,74.8,890330
MSN,20190806,06-08-19,76.5,76.6,74.7,75,1021670
MSN,20190805,05-08-19,78.2,79,76.8,76.8,794840
MSN,20190802,02-08-19,79,80,79,79,328940
MSN,20190801,01-08-19,80,80.7,79.9,80.1,367740
MSN,20190731,31-07-19,79,80,78.6,80,691960
MSN,20190730,30-07-19,81,81.1,79.9,79.9,345050
MSN,20190729,29-07-19,80.7,81,80.1,81,354020
MSN,20190726,26-07-19,80.8,80.9,79.9,80.9,342240
MSN,20190725,25-07-19,80.3,81.3,79.9,80.8,322150
MSN,20190724,24-07-19,79.9,80.9,79.6,80.7,523110
MSN,20190723,23-07-19,78.2,79.7,78,79.6,756340
MSN,20190722,22-07-19,77.7,79.9,77.7,79.2,473610
MSN,20190719,19-07-19,76,77.8,75.8,77.7,512090
MSN,20190718,18-07-19,78.9,80,75,75.8,1683640
MSN,20190717,17-07-19,80.7,80.7,79.5,79.8,543700
MSN,20190716,16-07-19,80,80.9,80,80.4,275440
MSN,20190715,15-07-19,82.5,81.5,79.4,79.9,679300
MSN,20190712,12-07-19,82.5,83.8,81.5,81.5,447220
MSN,20190711,11-07-19,84.2,84.5,82.5,82.5,585230
MSN,20190710,10-07-19,84.2,84.6,83.8,84.2,271130
MSN,20190709,09-07-19,84,84.5,83.9,84.2,195010
MSN,20190708,08-07-19,84.1,84.7,83.5,84.5,395430
MSN,20190705,05-07-19,84.9,85.2,84.2,85,96600
MSN,20190704,04-07-19,84.6,85.2,84.3,85.2,305720
MSN,20190703,03-07-19,84.6,84.9,83.2,84.5,391950
MSN,20190702,02-07-19,84.6,85.6,84.6,84.6,143850
MSN,20190701,01-07-19,85.6,85.6,83.9,85.6,329720
MSN,20190628,28-06-19,83,83,81.5,83,513210
MSN,20190627,27-06-19,82,85.6,82,82,598870
MSN,20190626,26-06-19,85.5,85.5,83.8,85.5,273640
MSN,20190625,25-06-19,84,84.7,84,84,246500
MSN,20190624,24-06-19,84,85.5,78.2,84.1,292000
MSN,20190621,21-06-19,82.5,84,82.4,84,739810
MSN,20190620,20-06-19,82.5,84.5,82.3,82.5,313420
MSN,20190619,19-06-19,82.8,83.4,82,82.8,267320
MSN,20190618,18-06-19,83.4,83.7,81.6,82,471770
MSN,20190617,17-06-19,83.3,84.8,83,83.5,334140
MSN,20190614,14-06-19,85,85,83.6,84.2,248270
MSN,20190613,13-06-19,85,86.2,84.3,84.5,111480
MSN,20190612,12-06-19,86.5,86.5,85,85,209690
MSN,20190611,11-06-19,86.7,86.8,86,86,226860
MSN,20190610,10-06-19,87,87,85.6,86.7,435320
MSN,20190607,07-06-19,85.5,86.9,85,86,293020
MSN,20190606,06-06-19,84.6,85.5,84.6,85.2,254610
MSN,20190605,05-06-19,85.9,85.9,85,85,214360
MSN,20190604,04-06-19,85,85.6,83.5,85,326580
MSN,20190603,03-06-19,85.8,86.4,85,85,381730
MSN,20190531,31-05-19,85.6,86.8,85.6,85.8,463440
MSN,20190530,30-05-19,87.3,87.8,85.5,85.5,309190
MSN,20190529,29-05-19,86.6,87.7,86.5,87.3,313820
MSN,20190528,28-05-19,88,88.5,86.5,87,642340
MSN,20190527,27-05-19,87.1,88.8,87.1,88.4,353840
MSN,20190524,24-05-19,90,90.5,87.2,87.2,687440
MSN,20190523,23-05-19,89.8,90.8,89,90,254800
MSN,20190522,22-05-19,90,91.6,89.8,90,436560
MSN,20190521,21-05-19,88,91.6,88,91.3,976350
MSN,20190520,20-05-19,86.6,88.2,86.5,88,396980
MSN,20190517,17-05-19,86.2,87.8,86.2,86.5,419260
MSN,20190516,16-05-19,87.8,88.3,87,87,359320
MSN,20190515,15-05-19,86.5,88.5,86.5,87.8,202520
MSN,20190514,14-05-19,84.1,87.8,84.1,86.5,327800
MSN,20190513,13-05-19,87.5,87.9,86.7,86.7,291940
MSN,20190510,10-05-19,87.1,88.3,87.1,87.5,189070
MSN,20190509,09-05-19,87.8,88.2,87.5,87.7,221500
MSN,20190508,08-05-19,87,88.5,87,87.8,509850
MSN,20190507,07-05-19,87,88.7,87,87.9,337420
MSN,20190506,06-05-19,88.4,88.4,86.5,87,90180
MSN,20190503,03-05-19,88.7,90.4,87.3,88.6,868120
MSN,20190502,02-05-19,87,88.5,86.5,88.5,678660
MSN,20190426,26-04-19,87,87.4,86.4,86.9,284150
MSN,20190425,25-04-19,88,88,87.1,87.4,271410
MSN,20190424,24-04-19,86.6,88.1,86.6,88,573510
MSN,20190423,23-04-19,87.1,88,87.1,87.9,338520
MSN,20190422,22-04-19,87.6,88,87.5,87.9,292240
MSN,20190419,19-04-19,86,88,86,87.6,57480
MSN,20190418,18-04-19,86.1,87.9,86,86,407720
MSN,20190417,17-04-19,87.8,88.1,87,88,730310
MSN,20190416,16-04-19,86,88.1,85.4,87.8,290800
MSN,20190412,12-04-19,87.8,88.1,87,87.8,95630
MSN,20190411,11-04-19,86.7,88,86.7,87.7,188220
MSN,20190410,10-04-19,85.2,87,85.2,86.7,292050
MSN,20190409,09-04-19,88.7,88.7,87,87.5,280380
MSN,20190408,08-04-19,88,88.5,85.8,88.3,582440
MSN,20190405,05-04-19,87.8,88.8,87.8,88.3,231110
MSN,20190404,04-04-19,87.1,88.1,87.1,87.8,336280
MSN,20190403,03-04-19,88.1,88.1,87,87.7,303680
MSN,20190402,02-04-19,88.3,88.6,86.3,88.1,393200
MSN,20190401,01-04-19,85.6,88,85.2,88,515710
MSN,20190329,29-03-19,85,86.9,84.3,84.3,756010
MSN,20190328,28-03-19,85,85,84.2,85,395730
MSN,20190327,27-03-19,83.1,85.2,83.1,85,455910
MSN,20190326,26-03-19,82.2,84,82.2,83.1,488320
MSN,20190325,25-03-19,83,83.7,82.1,82.2,488150
MSN,20190322,22-03-19,84.9,85.3,84.5,84.5,759190
MSN,20190321,21-03-19,85.1,85.4,84.3,85,665060
MSN,20190320,20-03-19,85.2,86.2,84,85,591560
MSN,20190319,19-03-19,87.3,87.3,86,87,442460
MSN,20190318,18-03-19,86.5,87.6,84.8,86.8,766250
MSN,20190315,15-03-19,88.6,89,85.3,86.5,1372560
MSN,20190314,14-03-19,89,89.3,88.6,88.6,201760
MSN,20190313,13-03-19,88.5,89.5,88.5,89,1014640
MSN,20190312,12-03-19,89.6,90,88.1,88.5,653990
MSN,20190311,11-03-19,88.1,89.7,88.1,89.6,602350
MSN,20190308,08-03-19,89.1,90,88.5,89.8,469730
MSN,20190307,07-03-19,90.7,91,89.8,90,947510
MSN,20190306,06-03-19,90,90.2,89.3,90,695520
MSN,20190305,05-03-19,89.5,90.9,89.3,89.4,772090
MSN,20190304,04-03-19,89.1,91.4,89,89.5,1284390
MSN,20190301,01-03-19,89,89.2,88.2,89,683440
MSN,20190228,28-02-19,89.9,89.9,88.5,88.9,835220
MSN,20190227,27-02-19,90.1,90.9,89.8,89.9,788910
MSN,20190226,26-02-19,91,91.2,88.4,90,902730
MSN,20190225,25-02-19,92,92,90.5,91.2,1139980
MSN,20190222,22-02-19,89.9,91,88.4,88.4,1234210
MSN,20190221,21-02-19,86.3,89.9,86.3,89.7,2224960
MSN,20190220,20-02-19,86,86.4,85.8,86,1131460
MSN,20190219,19-02-19,85.1,86.6,85.1,86.5,1121720
MSN,20190218,18-02-19,85,85.5,84.9,85.4,659240
MSN,20190215,15-02-19,85.8,85.8,84.6,84.7,779850
MSN,20190214,14-02-19,85.9,86.4,84,86,1451830
MSN,20190213,13-02-19,82.3,85.9,82.3,85.9,1361490
MSN,20190212,12-02-19,81.5,83,80.8,82.3,1032810
MSN,20190211,11-02-19,79.9,82.2,79.8,80.2,1094450
MSN,20190201,01-02-19,78,78.6,77.5,78.4,679540
MSN,20190131,31-01-19,79.4,79.6,77.7,77.7,721900
MSN,20190130,30-01-19,79.1,79.6,79.1,79.1,591400
MSN,20190129,29-01-19,80,80,79.2,79.5,604480
MSN,20190128,28-01-19,78.3,79.3,78.3,79.1,749070
MSN,20190125,25-01-19,78,78.6,77.8,78.3,677540
MSN,20190124,24-01-19,78.7,78.9,77.5,78,435690
MSN,20190123,23-01-19,80.1,80.1,78,78,707690
MSN,20190122,22-01-19,80.8,80.9,80.1,80.1,115780
MSN,20190121,21-01-19,81,81.3,80.6,80.8,266000
MSN,20190118,18-01-19,80.2,81.4,80.2,81,359080
MSN,20190117,17-01-19,81.3,82.1,80.2,80.2,320060
MSN,20190116,16-01-19,81.4,82.6,81.4,81.4,483100
MSN,20190115,15-01-19,80.6,82,80.4,81.9,403800
MSN,20190114,14-01-19,80.7,81.3,80.3,80.5,268810
MSN,20190111,11-01-19,80.3,81.2,80,80.7,452300
MSN,20190110,10-01-19,79,81.1,79,80.2,450900
MSN,20190109,09-01-19,79,79.8,78.9,79,339530
MSN,20190108,08-01-19,78.2,79.1,78.1,79,279810
MSN,20190107,07-01-19,78.1,78.5,77.2,78.2,336380
MSN,20190104,04-01-19,77,77.5,75.5,76.2,463070
MSN,20190103,03-01-19,78.9,78.9,77.6,78,565640
MSN,20190102,02-01-19,78.6,78.9,78.2,78.6,433670
MSN,20181228,28-12-18,79.4,80,77.5,77.5,546000
MSN,20181227,27-12-18,80,80.5,79,79,425950
MSN,20181226,26-12-18,80,80.2,79,79,577200
MSN,20181225,25-12-18,78.9,80.4,77.9,80,562070
MSN,20181224,24-12-18,80,80.9,79,79,379150
MSN,20181221,21-12-18,80.8,81.9,78.6,78.6,2407240
MSN,20181220,20-12-18,81,82,81,81,337360
MSN,20181219,19-12-18,81.1,82.3,81,81.5,325700
MSN,20181218,18-12-18,80.3,81.4,80.3,81.2,595370
MSN,20181217,17-12-18,84.2,85.4,82,82,605910
MSN,20181214,14-12-18,87.4,87.4,85.5,85.5,367370
MSN,20181213,13-12-18,88,88.2,86.8,87.1,630690
MSN,20181212,12-12-18,85.9,87,85.2,87,377650
MSN,20181211,11-12-18,85.2,86.1,85.2,85.9,646530
MSN,20181210,10-12-18,84.5,86,84.1,85.6,485360
MSN,20181207,07-12-18,84,85.4,84,84.6,811580
MSN,20181206,06-12-18,84,85.3,83.5,83.8,629700
MSN,20181205,05-12-18,83.5,84.1,82.5,84.1,642600
MSN,20181204,04-12-18,82.5,84.5,82.4,84.1,1138470
MSN,20181203,03-12-18,81.5,82.4,81.3,82.2,739700
MSN,20181130,30-11-18,81,81.4,79.5,80,644810
MSN,20181129,29-11-18,82.5,82.5,81,81,359660
MSN,20181128,28-11-18,81.6,82,81,81.3,323700
MSN,20181127,27-11-18,82.1,83,81.9,82,420980
MSN,20181126,26-11-18,81.6,82.3,81.2,82.1,349670
MSN,20181123,23-11-18,82,82.3,81.5,81.6,450020
MSN,20181122,22-11-18,81.2,82.5,81,82,551990
MSN,20181121,21-11-18,80,81.5,80,81.2,282090
MSN,20181120,20-11-18,81.2,82.4,81.2,81.8,334090
MSN,20181119,19-11-18,79.6,82,79.6,81.8,260240
MSN,20181116,16-11-18,80.9,80.9,79,79.6,399900
MSN,20181115,15-11-18,79.8,79.9,78.4,79.4,383880
MSN,20181114,14-11-18,79.1,80.6,77,79,331450
MSN,20181113,13-11-18,82,82.1,79,79,576150
MSN,20181112,12-11-18,83.1,84.2,82.4,83.6,241050
MSN,20181109,09-11-18,84,84.5,82.7,84.3,577220
MSN,20181108,08-11-18,85,86,84,84.5,145850
MSN,20181107,07-11-18,84.5,85.4,83.7,84.7,892740
MSN,20181106,06-11-18,86.2,87,84,84,995460
MSN,20181105,05-11-18,82.7,85.2,82.7,85.2,536740
MSN,20181102,02-11-18,82.7,84.5,82,84.5,993240
MSN,20181101,01-11-18,82.5,83.6,81.2,82,831090
MSN,20181031,31-10-18,79,83,78.5,83,1008000
MSN,20181030,30-10-18,75.3,78.7,75.2,78,819270
MSN,20181029,29-10-18,75,76.6,74.7,76.5,728550
MSN,20181026,26-10-18,77,77.4,76.3,76.5,785650
MSN,20181025,25-10-18,71,77.5,71,77.5,2117680
MSN,20181024,24-10-18,76.1,77.4,74.2,75,1772610
MSN,20181023,23-10-18,79,79,75.1,77.5,1943490
MSN,20181022,22-10-18,81,81.4,79.2,79.2,551610
MSN,20181019,19-10-18,79.1,81,78.5,81,1119580
MSN,20181018,18-10-18,81,81.3,79.8,80.2,644320
MSN,20181017,17-10-18,81,81.8,79.5,81,993370
MSN,20181016,16-10-18,78.4,79.2,77.5,78.6,851250
MSN,20181015,15-10-18,81,81,78,78.5,1242460
MSN,20181012,12-10-18,75.4,81.3,75.4,81.3,1444630
MSN,20181011,11-10-18,78.6,81.9,78.6,78.6,2375010
MSN,20181010,10-10-18,88,88,84.5,84.5,1323520
MSN,20181009,09-10-18,89.8,90,88,88,669990
MSN,20181008,08-10-18,90.4,91,87.6,89.8,1958530
MSN,20181005,05-10-18,93.8,93.8,90.9,91,1591190
MSN,20181004,04-10-18,93.3,93.9,92.8,93.9,1441430
MSN,20181003,03-10-18,93.5,93.7,92.5,93.2,604560
MSN,20181002,02-10-18,93.9,94.1,90.6,94,2307220
MSN,20181001,01-10-18,92.8,93.9,91.6,93.9,1291940
MSN,20180928,28-09-18,93.4,93.4,91.5,92.8,686950
MSN,20180927,27-09-18,93.5,94,92,92.5,442950
MSN,20180926,26-09-18,93.5,94.2,93.3,93.5,659600
MSN,20180925,25-09-18,94.4,95.9,93.9,94.4,289760
MSN,20180924,24-09-18,93,95,92.9,94.5,558170
MSN,20180921,21-09-18,92.5,94.7,91,91,3712030
MSN,20180920,20-09-18,91.5,92.7,91.5,92.5,637980
MSN,20180919,19-09-18,92,93,91,91.2,447450
MSN,20180918,18-09-18,91.5,91.5,89.1,90.1,280760
MSN,20180917,17-09-18,91.1,91.6,88.9,91.6,490340
MSN,20180914,14-09-18,92.4,92.4,91.5,91.6,422950
MSN,20180913,13-09-18,91.7,94,91.7,92.4,241210
MSN,20180912,12-09-18,93.6,94.5,92.6,92.6,314160
MSN,20180911,11-09-18,92,92.6,90,92.5,499990
MSN,20180910,10-09-18,94.1,95,91.5,91.5,392730
MSN,20180907,07-09-18,94.3,95,93.6,95,218340
MSN,20180906,06-09-18,93,95.5,92.9,94.8,501250
MSN,20180905,05-09-18,93.7,94.6,92.6,93,541780
MSN,20180904,04-09-18,95,96.3,94,94,822140
MSN,20180831,31-08-18,95.6,97.2,94.8,95,749680
MSN,20180830,30-08-18,92,97,91.5,97,743980
MSN,20180829,29-08-18,92,93.2,91,91,760740
MSN,20180828,28-08-18,92,92,91,91.4,315060
MSN,20180827,27-08-18,90.6,91.8,90.5,91.2,317350
MSN,20180824,24-08-18,91.2,92,90.6,90.6,466910
MSN,20180823,23-08-18,92.8,92.9,91.2,91.2,269120
MSN,20180822,22-08-18,90.8,92.3,90.5,92,361550
MSN,20180821,21-08-18,90.8,91.8,90,90.3,292260
MSN,20180820,20-08-18,90.5,90.5,89.3,89.9,256130
MSN,20180817,17-08-18,90.8,91.3,89.5,89.6,356510
MSN,20180816,16-08-18,90.1,91.1,88.6,90,519730
MSN,20180815,15-08-18,93.5,93.8,91.5,91.5,322230
MSN,20180814,14-08-18,90.9,93.5,89.9,93.5,597970
MSN,20180813,13-08-18,88.3,91.8,87.9,90.9,744800
MSN,20180810,10-08-18,88.7,89.5,87.8,89,886180
MSN,20180809,09-08-18,90,90.9,88.9,89.9,333290
MSN,20180808,08-08-18,90,90,88.5,90,405530
MSN,20180807,07-08-18,87.4,90.6,87,90,675440
MSN,20180806,06-08-18,85,88.4,84.5,87.4,636030
MSN,20180803,03-08-18,85.1,85.2,84.2,85,478550
MSN,20180802,02-08-18,84.2,84.8,83.4,84.2,491440
MSN,20180801,01-08-18,84.5,84.5,82.7,84.2,299790
MSN,20180731,31-07-18,81,84.6,81,84.2,910850
MSN,20180730,30-07-18,81.8,81.8,80,81.4,515970
MSN,20180727,27-07-18,80.8,81.5,79.9,81.3,525860
MSN,20180726,26-07-18,81.9,82.1,80,81,433810
MSN,20180725,25-07-18,80.5,84,79.9,81,935280
MSN,20180724,24-07-18,79.1,81.2,78.2,80.5,1009400
MSN,20180723,23-07-18,79.1,81.2,78.6,79.1,1161850
MSN,20180720,20-07-18,79.1,80,78.1,79.1,766990
MSN,20180719,19-07-18,77,80.5,76.8,79.1,761010
MSN,20180718,18-07-18,74.5,77,74.2,76,1230190
MSN,20180717,17-07-18,73.3,74.5,73.3,74.5,549360
MSN,20180716,16-07-18,74.5,75.2,73.9,74.2,1011680
MSN,20180713,13-07-18,74,75.4,73.5,74.9,453210
MSN,20180712,12-07-18,74,74,72.6,74,521530
MSN,20180711,11-07-18,74,74.2,72.6,74,962210
MSN,20180710,10-07-18,74,74.9,73.9,74.2,495930
MSN,20180709,09-07-18,74,76,73.1,74.2,414980
MSN,20180706,06-07-18,71.8,74.1,71.1,74,1494750
MSN,20180705,05-07-18,73.2,74.1,71.8,73.9,1268230
MSN,20180704,04-07-18,73,74.6,71,74.1,967410
MSN,20180703,03-07-18,76,76.5,72.1,74,1224710
MSN,20180702,02-07-18,77.4,78.9,73.5,76,1503790
MSN,20180629,29-06-18,77.2,79.5,77.2,79,683730
MSN,20180628,28-06-18,80,80.9,77,79,810880
MSN,20180627,27-06-18,82.5,83,80,81,418190
MSN,20180626,26-06-18,82.5,82.5,80.9,82.5,258540
MSN,20180625,25-06-18,83.5,83.5,81.5,83,458160
MSN,20180622,22-06-18,81,81,79.1,81,606920
MSN,20180621,21-06-18,81,81.4,79.7,81,609310
MSN,20180620,20-06-18,80,81.9,78,81,986430
MSN,20180619,19-06-18,82,82,79,80,1502690
MSN,20180618,18-06-18,84,85,81.5,84,825840
MSN,20180615,15-06-18,83.9,85,83.1,85,1125470
MSN,20180614,14-06-18,84.5,85.3,83.1,84.5,754200
MSN,20180613,13-06-18,83,83.6,82.4,83.5,665420
MSN,20180612,12-06-18,84,84,79.5,82.4,1388340
MSN,20180611,11-06-18,86,86.7,85,85,881240
